"dbpedia_1005","Kaggle_4324816","0.0","0.0","0.3960597826086957","Coca-Cola Bottling Co. Consolidated","pepsi-cola bottling company of new haven"
"dbpedia_3993","Kaggle_3471716","0.0","0.0","0.48237179487179493","Standard Telephones and Cables","standard telecom"
"dbpedia_3993","Kaggle_3929349","0.0","0.0","0.4337121212121212","Standard Telephones and Cables","standard electricals"
"dbpedia_3994","Kaggle_3460418","0.0","0.0","0.537037037037037","Star Entertainment Group","rotary starship entertainment"
"dbpedia_3994","Kaggle_3503342","0.0","0.0","0.4489144316730524","Star Entertainment Group","premier entertainment  ireland"
"dbpedia_3994","Kaggle_3531270","0.0","0.0","0.540133779264214","Star Entertainment Group","pythagoras entertainment"
"dbpedia_3994","Kaggle_3567986","0.0","0.0","0.4872286079182631","Star Entertainment Group","scheme to a dream entertainment"
"dbpedia_3994","Kaggle_3574236","0.0","0.0","0.7934210526315789","Star Entertainment Group","blu star entertainment ltd"
"dbpedia_3994","Kaggle_3576470","0.0","0.0","0.368993993993994","Star Entertainment Group","spare time family entertainment center llc"
"dbpedia_3994","Kaggle_3603052","0.0","0.0","0.4273897058823529","Star Entertainment Group","east andrews entertainment district"
"dbpedia_3994","Kaggle_3625967","0.0","0.0","0.4768518518518518","Star Entertainment Group","jolly planet entertainment"
"dbpedia_3994","Kaggle_3641166","0.9375","0.0","0.0","Star Entertainment Group","10 star entertainment"
"dbpedia_3994","Kaggle_3690566","0.0","0.0","0.6108333333333333","Star Entertainment Group","stagestalker entertainment"
"dbpedia_3994","Kaggle_3696636","0.0","0.0","0.44508301404853123","Star Entertainment Group","remer entertainment enterprises"
"dbpedia_3994","Kaggle_3707439","0.0","0.0","0.6585144927536232","Star Entertainment Group","east star entertainment, llc"
"dbpedia_3994","Kaggle_3730197","0.0","0.0","0.7043343653250773","Star Entertainment Group","sax entertainment"
"dbpedia_3994","Kaggle_3756129","0.0","0.0","0.43715239154616237","Star Entertainment Group","la fama industrial entertainment"
"dbpedia_3994","Kaggle_3773577","0.0","0.0","0.5436507936507937","Star Entertainment Group","rg entertainment llc"
"dbpedia_3994","Kaggle_3848080","0.0","0.0","0.5928030303030303","Star Entertainment Group","free state entertainment"
"dbpedia_3994","Kaggle_3889161","0.0","0.0","0.4247311827956989","Star Entertainment Group","yourstage music and entertainment gmbh"
"dbpedia_3994","Kaggle_3918250","0.0","0.0","0.5434782608695652","Star Entertainment Group","enterprise entertainment"
"dbpedia_3994","Kaggle_3929445","0.0","0.0","0.43211206896551724","Star Entertainment Group","midwest gaming and entertainment llc"
"dbpedia_3994","Kaggle_3946647","0.0","0.0","0.6590909090909092","Star Entertainment Group","dreamztar entertainment"
"dbpedia_3994","Kaggle_3946952","0.0","0.0","0.4859514687100894","Star Entertainment Group","sheridan square entertainment"
"dbpedia_3994","Kaggle_3998468","0.0","0.0","0.4880952380952381","Star Entertainment Group","entertainment today inc"
"dbpedia_3994","Kaggle_4039162","0.0","0.0","0.4493534482758621","Star Entertainment Group","spectacular party entertainment inc."
"dbpedia_3994","Kaggle_4055114","0.0","0.0","0.4976851851851852","Star Entertainment Group","pointy zebra entertainment"
"dbpedia_3994","Kaggle_4110050","0.0","0.0","0.3946360153256705","Star Entertainment Group","kzn entertainment news and reviews"
"dbpedia_3994","Kaggle_4136616","0.0","0.4411764705882353","0.46871008939974457","Star Entertainment Group","existential entertainment group llc"
"dbpedia_3994","Kaggle_4149910","0.0","0.0","0.5260869565217392","Star Entertainment Group","watersound entertainment"
"dbpedia_3994","Kaggle_4192172","0.0","0.0","0.592391304347826","Star Entertainment Group","salerno entertainment"
"dbpedia_3994","Kaggle_4215201","0.5263157894736842","0.0","0.6455108359133126","Star Entertainment Group","mde entertainment"
"dbpedia_3994","Kaggle_4232630","0.0","0.0","0.6017786561264822","Star Entertainment Group","top dollar entertainment"
"dbpedia_3994","Kaggle_4239452","0.0","0.0","0.35411764705882354","Star Entertainment Group","ssa recruitment group"
"dbpedia_3994","Kaggle_4262972","0.0","0.0","0.7107142857142856","Star Entertainment Group","cn starz* entertainment"
"dbpedia_3994","Kaggle_4278087","0.0","0.0","0.4705228031145718","Star Entertainment Group","illam software entertainment pte. ltd."
"dbpedia_3994","Kaggle_4322849","0.0","0.0","0.5044699872286079","Star Entertainment Group","straight rocked entertainment inc"
"dbpedia_3994","Kaggle_4326502","0.0","0.0","0.40957966764418374","Star Entertainment Group","truesport alliances & entertainment, ltd"
"dbpedia_3994","Kaggle_4341934","0.0","0.0","0.5048076923076923","Star Entertainment Group","brain freeze entertainment"
"dbpedia_3994","Kaggle_4365530","0.0","0.0","0.3848484848484849","Star Entertainment Group","encore entertainment productions ltd"
"dbpedia_3994","Kaggle_4375022","0.0","0.0","0.5491452991452992","Star Entertainment Group","all star bounce entertainment, inc"
"dbpedia_3994","Kaggle_4403247","0.0","0.0","0.6749226006191951","Star Entertainment Group","ati entertainment"
"dbpedia_3994","Kaggle_4447254","0.0","0.0","0.5299145299145299","Star Entertainment Group","brown sugar entertainment pty ltd"
"dbpedia_3994","Kaggle_4468283","0.0","0.0","0.42795698924731185","Star Entertainment Group","digifolks digital entertainments"
"dbpedia_3994","Kaggle_4485352","0.0","0.0","0.3813131313131313","Star Entertainment Group","theatre xtraordinaire entertainment"
"dbpedia_3994","Kaggle_4508454","0.0","0.0","0.5978260869565217","Star Entertainment Group","brain stain entertainment"
"dbpedia_3994","Kaggle_4542216","0.0","0.0","0.35865874363327677","Star Entertainment Group","plateau entertainment/plateau enterprises"
"dbpedia_3994","Kaggle_4543275","0.0","0.0","0.6483253588516746","Star Entertainment Group","sparkx entertainment"
"dbpedia_3994","Kaggle_4581282","0.0","0.0","0.6948529411764706","Star Entertainment Group","p2 entertainment group"
"dbpedia_3994","Kaggle_4614583","0.0","0.0","0.37976190476190474","Star Entertainment Group","entertainment arts and engineering"
"dbpedia_3994","Kaggle_4621707","0.0","0.0","0.5678260869565217","Star Entertainment Group","first stage entertainment ltd"
"dbpedia_3994","Kaggle_4653288","0.0","0.0","0.6245059288537549","Star Entertainment Group","standing o entertainment"
"dbpedia_3994","Kaggle_4656049","0.0","0.0","0.5090579710144927","Star Entertainment Group","morementum entertainment®"
"dbpedia_3994","Kaggle_4782301","0.0","0.0","0.3961397058823529","Star Entertainment Group","stiletto entertainment (south africa)"
"dbpedia_3994","Kaggle_4787001","0.0","0.0","0.4188948306595366","Star Entertainment Group","stagecoach entertainment leasing llc"
"dbpedia_3994","Kaggle_4813924","0.0","0.0","0.45439377085650723","Star Entertainment Group","desert pearl entertainment - india"
"dbpedia_3994","Kaggle_4863793","0.0","0.0","0.47586206896551725","Star Entertainment Group","siparium group | siparium entertainment ltd."
"dbpedia_3994","Kaggle_4927103","0.0","0.0","0.7745098039215685","Star Entertainment Group","pear  entertainment"
"dbpedia_3994","Kaggle_4937040","0.0","0.0","0.4958791208791209","Star Entertainment Group","4artist by artist entertainment"
"dbpedia_3994","Kaggle_4957821","0.0","0.0","0.7547619047619047","Star Entertainment Group","rock star entertainment"
"dbpedia_3994","Kaggle_4976840","0.0","0.0","0.5941666666666666","Star Entertainment Group","spintacular entertainment"
"dbpedia_3994","Kaggle_4978463","0.0","0.0","0.357397504456328","Star Entertainment Group","armada event & entertainment management"
"dbpedia_3994","Kaggle_4983382","0.0","0.0","0.6911764705882353","Star Entertainment Group","sway entertainment inc."
"dbpedia_3994","Kaggle_5008559","0.0","0.0","0.40518518518518515","Star Entertainment Group","ex. entertainment excellence"
"dbpedia_3994","Kaggle_5010445","0.0","0.0","0.5437037037037037","Star Entertainment Group","strange fruit entertainment"
"dbpedia_3994","Kaggle_5036477","0.0","0.0","0.6825396825396826","Star Entertainment Group","scary entertainment"
"dbpedia_3994","Kaggle_5047263","0.0","0.0","0.638095238095238","Star Entertainment Group","p:s ? arts & entertainment"
"dbpedia_3994","Kaggle_5051048","0.0","0.0","0.7352941176470589","Star Entertainment Group","cr entertainment"
"dbpedia_3994","Kaggle_5059097","0.0","0.0","0.6536796536796536","Star Entertainment Group","staunch entertainments"
"dbpedia_3994","Kaggle_5066170","0.0","0.0","0.6960526315789474","Star Entertainment Group","alster entertainment"
"dbpedia_3994","Kaggle_5085114","0.0","0.0","0.7210526315789474","Star Entertainment Group","skylar entertainment ltd"
"dbpedia_3994","Kaggle_5128373","0.0","0.0","0.6764705882352942","Star Entertainment Group","w4d entertainment"
"dbpedia_3994","Kaggle_5145513","0.0","0.0","0.5956937799043063","Star Entertainment Group","soleil entertainment, inc"
"dbpedia_3994","Kaggle_5190995","0.0","0.0","0.3557233704292528","Star Entertainment Group","another way entertainment busing & tours"
"dbpedia_3994","Kaggle_5224160","0.0","0.0","0.42518518518518517","Star Entertainment Group","wow! entertainment for events"
"dbpedia_3994","Kaggle_5227075","0.0","0.0","0.763157894736842","Star Entertainment Group","nextar entertainment"
"dbpedia_3995","Kaggle_3623270","0.0","0.0","0.37722222222222224","Star Health and Allied Insurance","spickelmier insurance"
"dbpedia_3995","Kaggle_3837635","0.0","0.0","0.3629411764705882","Star Health and Allied Insurance","renaissance insurance"
"dbpedia_3995","Kaggle_3905772","0.0","0.0","0.369375","Star Health and Allied Insurance","adelfia insurance"
"dbpedia_3995","Kaggle_5011007","0.0","0.0","0.4106029106029106","Star Health and Allied Insurance","first allied limited / first allied travel insurance"
"dbpedia_3995","Kaggle_5047015","0.0","0.0","0.39384615384615385","Star Health and Allied Insurance","all 9 insurance group"
"dbpedia_3995","Kaggle_5053898","0.0","0.0","0.38294117647058823","Star Health and Allied Insurance","park place insurance"
"dbpedia_3997","Kaggle_3882602","0.0","0.0","0.37362637362637363","StarSat","starsightings, inc."
"dbpedia_3998","Kaggle_4782311","0.0","0.0","0.5196078431372548","Starbreeze Studios","harbee studios"
"dbpedia_3999","Kaggle_4378833","0.0","0.0","0.3931623931623932","Starbucks","startupia"
"dbpedia_3","Kaggle_4383826","0.0","0.0","0.5108225108225108","1st Constitution Bancorp","the constitution"
"dbpedia_4005","Kaggle_5220664","0.0","0.0","0.5641025641025641","Steel Connect","steelcote limited"
"dbpedia_4006","Kaggle_3540716","0.0","0.0","0.80625","Steel Dynamics","steel dynamics llc"
"dbpedia_4006","Kaggle_4424276","0.0","0.0","0.3544891640866873","Steel Dynamics","dynamic steel india"
"dbpedia_4006","Kaggle_4476504","0.0","0.0","0.5897435897435898","Steel Dynamics","sleep dynamics"
"dbpedia_400","Kaggle_4875789","0.0","0.0","0.5051724137931034","AvalonBay Communities","our global communities"
"dbpedia_4012","Kaggle_3496555","0.0","0.0","0.47435897435897434","Stepan Company","ceb company"
"dbpedia_4012","Kaggle_4368526","0.0","0.0","0.42307692307692313","Stepan Company","the company p"
"dbpedia_4012","Kaggle_4545917","0.0","0.0","0.47756410256410253","Stepan Company","communications company"
"dbpedia_4012","Kaggle_4670110","0.0","0.0","0.5068181818181818","Stepan Company","priester pecan company inc"
"dbpedia_4014","Kaggle_3479292","0.0","0.0","0.5264423076923077","Sterling Bank of Asia","sterling-lynch ltd"
"dbpedia_4015","Kaggle_4259263","0.0","0.0","0.6527777777777778","Sterlite Energy","sterling energy limited"
"dbpedia_4016","Kaggle_3461745","0.0","0.0","0.38213399503722084","Stewart Information Services Corporation","tea informatics"
"dbpedia_4016","Kaggle_3472216","0.0","0.0","0.35306122448979593","Stewart Information Services Corporation","im&ps - information management and project services"
"dbpedia_4016","Kaggle_3494069","0.0","0.0","0.43614718614718617","Stewart Information Services Corporation","doga information technology services limited"
"dbpedia_4016","Kaggle_3498457","0.0","0.0","0.7371794871794872","Stewart Information Services Corporation","stewart information svc"
"dbpedia_4016","Kaggle_3506237","0.0","0.0","0.41787941787941785","Stewart Information Services Corporation","visual information systems inc."
"dbpedia_4016","Kaggle_3508248","0.0","0.0","0.6310096153846154","Stewart Information Services Corporation","acumen information services"
"dbpedia_4016","Kaggle_3522961","0.0","0.0","0.4729064039408867","Stewart Information Services Corporation","transforma translation services"
"dbpedia_4016","Kaggle_3546713","0.0","0.0","0.44300766283524906","Stewart Information Services Corporation","information systems services-iss"
"dbpedia_4016","Kaggle_3550001","0.0","0.0","0.35853658536585364","Stewart Information Services Corporation","services informatique cellulaire"
"dbpedia_4016","Kaggle_3581214","0.0","0.0","0.4182295573893473","Stewart Information Services Corporation","industrial consolidation services"
"dbpedia_4016","Kaggle_3588597","0.0","0.0","0.4009615384615384","Stewart Information Services Corporation","international center for information ethics"
"dbpedia_4016","Kaggle_3598637","0.0","0.0","0.48359073359073357","Stewart Information Services Corporation","strata administration services"
"dbpedia_4016","Kaggle_3601173","0.0","0.0","0.6749379652605458","Stewart Information Services Corporation","colnot information services"
"dbpedia_4016","Kaggle_3612093","0.0","0.0","0.5229044834307992","Stewart Information Services Corporation","steel transportation services"
"dbpedia_4016","Kaggle_3626005","0.0","0.0","0.4649321266968326","Stewart Information Services Corporation","ebit information systems"
"dbpedia_4016","Kaggle_3632468","0.0","0.0","0.5186480186480187","Stewart Information Services Corporation","quality/information services and systems"
"dbpedia_4016","Kaggle_3632656","0.0","0.0","0.4716599190283401","Stewart Information Services Corporation","newton integration services ltd."
"dbpedia_4016","Kaggle_3645797","0.0","0.0","0.3997289972899729","Stewart Information Services Corporation","barlow transportation service inc."
"dbpedia_4016","Kaggle_3649267","0.0","0.0","0.45853858784893264","Stewart Information Services Corporation","almeraj transportation services"
"dbpedia_4016","Kaggle_3683281","0.0","0.2328767123287671","0.39390243902439026","Stewart Information Services Corporation","kerasenkn information and communications technology services (pty) ltd"
"dbpedia_4016","Kaggle_3684609","0.0","0.0","0.4095744680851064","Stewart Information Services Corporation","kansas information technology services llc"
"dbpedia_4016","Kaggle_3719917","0.0","0.0","0.4314516129032258","Stewart Information Services Corporation","huskey bus & transportation services, inc."
"dbpedia_4016","Kaggle_3745108","0.0","0.0","0.5024570024570024","Stewart Information Services Corporation","vista information services & solutions"
"dbpedia_4016","Kaggle_3747520","0.0","0.0","0.45557491289198604","Stewart Information Services Corporation","tanner transportation services"
"dbpedia_4016","Kaggle_3771909","0.0","0.0","0.3895730706075533","Stewart Information Services Corporation","k.l.a.m. telecommunication services ltd."
"dbpedia_4016","Kaggle_3795808","0.0","0.0","0.42790697674418604","Stewart Information Services Corporation","abukar transportation service llc"
"dbpedia_4016","Kaggle_3815874","0.0","0.0","0.530448717948718","Stewart Information Services Corporation","sai global information services apac"
"dbpedia_4016","Kaggle_3838793","0.0","0.0","0.5014347202295553","Stewart Information Services Corporation","carolyn baker information services, llc"
"dbpedia_4016","Kaggle_3843311","0.0","0.0","0.39140271493212664","Stewart Information Services Corporation","sarto mass services"
"dbpedia_4016","Kaggle_3850650","0.0","0.0","0.45419103313840153","Stewart Information Services Corporation","artisan construction services"
"dbpedia_4016","Kaggle_3885658","0.0","0.0","0.3986486486486487","Stewart Information Services Corporation","boyles information systems inc."
"dbpedia_4016","Kaggle_3890895","0.0","0.0","0.3506261180679785","Stewart Information Services Corporation","globallink drafting services"
"dbpedia_4016","Kaggle_3906009","0.0","0.0","0.6007957559681698","Stewart Information Services Corporation","information services usa"
"dbpedia_4016","Kaggle_3911147","0.0","0.0","0.5032967032967033","Stewart Information Services Corporation","n.e.w. restoration services"
"dbpedia_4016","Kaggle_3916342","0.0","0.0","0.5168094924192485","Stewart Information Services Corporation","infoware information systems services wll"
"dbpedia_4016","Kaggle_3919130","0.0","0.0","0.37593052109181146","Stewart Information Services Corporation","timeo information technologies"
"dbpedia_4016","Kaggle_3942227","0.0","0.0","0.4060975609756098","Stewart Information Services Corporation","quantum value information technology services limited"
"dbpedia_4016","Kaggle_3964222","0.0","0.0","0.3548951048951049","Stewart Information Services Corporation","service transformation"
"dbpedia_4016","Kaggle_4008743","0.0","0.0","0.46169354838709675","Stewart Information Services Corporation","nord conseil informatique & services"
"dbpedia_4016","Kaggle_4021172","0.0","0.2982456140350877","0.0","Stewart Information Services Corporation","metropolitan diversified services corporation"
"dbpedia_4016","Kaggle_4022743","0.0","0.0","0.5703296703296703","Stewart Information Services Corporation","ceara informatica services ltd"
"dbpedia_4016","Kaggle_4051467","0.0","0.0","0.6941687344913152","Stewart Information Services Corporation","summit information services"
"dbpedia_4016","Kaggle_4080814","0.0","0.0","0.3454861111111111","Stewart Information Services Corporation","electrical distribution services uk ltd."
"dbpedia_4016","Kaggle_4090061","0.38636363636363635","0.3269230769230769","0.47696560196560195","Stewart Information Services Corporation","auckland geographic information services"
"dbpedia_4016","Kaggle_4102593","0.4864864864864865","0.0","0.5819529206625982","Stewart Information Services Corporation","aircraft information services, inc. (aisi)"
"dbpedia_4016","Kaggle_4132866","0.0","0.0","0.39229249011857703","Stewart Information Services Corporation","manzella transportation services, llc"
"dbpedia_4016","Kaggle_4139543","0.0","0.0","0.36985688729874777","Stewart Information Services Corporation","shernet intergrated services"
"dbpedia_4016","Kaggle_4139566","0.0","0.0","0.4412393162393162","Stewart Information Services Corporation","algar information systems, inc."
"dbpedia_4016","Kaggle_4184496","0.0","0.0","0.4051459293394777","Stewart Information Services Corporation","consultative examination services"
"dbpedia_4016","Kaggle_4213934","0.0","0.0","0.38844984802431615","Stewart Information Services Corporation","abbey plastering & construction services ltd"
"dbpedia_4016","Kaggle_4228113","0.0","0.0","0.6881868131868132","Stewart Information Services Corporation","ws information services ltd"
"dbpedia_4016","Kaggle_4228335","0.0","0.0","0.3945221445221445","Stewart Information Services Corporation","seaforth services limited"
"dbpedia_4016","Kaggle_4245019","0.0","0.0","0.48983200707338637","Stewart Information Services Corporation","forecourt installation services ltd"
"dbpedia_4016","Kaggle_4254899","0.0","0.0","0.5809386973180077","Stewart Information Services Corporation","renascence information services"
"dbpedia_4016","Kaggle_4276395","0.0","0.0","0.4271255060728745","Stewart Information Services Corporation","redis it - information security"
"dbpedia_4016","Kaggle_4289911","0.0","0.0","0.4313186813186813","Stewart Information Services Corporation","bt construction services inc"
"dbpedia_4016","Kaggle_4289945","0.0","0.0","0.5056980056980057","Stewart Information Services Corporation","starr transportation services inc"
"dbpedia_4016","Kaggle_4307106","0.0","0.0","0.5243589743589744","Stewart Information Services Corporation","systemation services ltd"
"dbpedia_4016","Kaggle_4309141","0.0","0.0","0.38866396761133604","Stewart Information Services Corporation","nforce operations services, s.l"
"dbpedia_4016","Kaggle_4316324","0.0","0.0","0.39919354838709675","Stewart Information Services Corporation","aurora transportation services llc"
"dbpedia_4016","Kaggle_4368235","0.0","0.0","0.5003787878787879","Stewart Information Services Corporation","leadingedge information services wll"
"dbpedia_4016","Kaggle_4374574","0.0","0.0","0.42228260869565215","Stewart Information Services Corporation","leasing information services / ips consultants"
"dbpedia_4016","Kaggle_4384731","0.0","0.0","0.6154214559386972","Stewart Information Services Corporation","summerland information services"
"dbpedia_4016","Kaggle_4385795","0.0","0.0","0.43331374853113985","Stewart Information Services Corporation","cipherex information technology services"
"dbpedia_4016","Kaggle_4393470","0.0","0.0","0.5083160083160083","Stewart Information Services Corporation","sts transportation services"
"dbpedia_4016","Kaggle_4416311","0.0","0.0","0.5066176470588235","Stewart Information Services Corporation","secredo information security services"
"dbpedia_4016","Kaggle_4424575","0.0","0.0","0.4556034482758621","Stewart Information Services Corporation","idea fortis translation services"
"dbpedia_4016","Kaggle_4436777","0.0","0.0","0.3789868667917448","Stewart Information Services Corporation","retail one solutions and services"
"dbpedia_4016","Kaggle_4438409","0.0","0.0","0.40681444991789817","Stewart Information Services Corporation","bass transportation services l.l.c."
"dbpedia_4016","Kaggle_4473102","0.0","0.0","0.4412972085385879","Stewart Information Services Corporation","p.r.tours and transportation services"
"dbpedia_4016","Kaggle_4481380","0.0","0.0","0.35659722222222223","Stewart Information Services Corporation","good word communication services pvt ltd"
"dbpedia_4016","Kaggle_4517985","0.0","0.3695652173913043","0.0","Stewart Information Services Corporation","w corporate communication services"
"dbpedia_4016","Kaggle_4528119","0.0","0.0","0.6614219114219114","Stewart Information Services Corporation","network information services ltd"
"dbpedia_4016","Kaggle_4573531","0.0","0.0","0.42229729729729726","Stewart Information Services Corporation","safeway training & transportation services inc."
"dbpedia_4016","Kaggle_4586132","0.0","0.0","0.4252032520325203","Stewart Information Services Corporation","smart immigration services (canada)"
"dbpedia_4016","Kaggle_4595774","0.0","0.0","0.7141909814323608","Stewart Information Services Corporation","thot information services"
"dbpedia_4016","Kaggle_4613966","0.0","0.4807692307692308","0.5161406025824964","Stewart Information Services Corporation","crown multimedia and information services corporation"
"dbpedia_4016","Kaggle_4613978","0.0","0.0","0.4222035323801514","Stewart Information Services Corporation","stringer communication services ltd."
"dbpedia_4016","Kaggle_4633615","0.0","0.0","0.49902597402597404","Stewart Information Services Corporation","veterans career informational services"
"dbpedia_4016","Kaggle_4636816","0.0","0.0","0.5642857142857143","Stewart Information Services Corporation","maslow information services, llc"
"dbpedia_4016","Kaggle_4636840","0.0","0.0","0.37051671732522795","Stewart Information Services Corporation","global systems integration services, llc."
"dbpedia_4016","Kaggle_4641237","0.0","0.0","0.4480480480480481","Stewart Information Services Corporation","scientific and technical information service"
"dbpedia_4016","Kaggle_4669016","0.0","0.0","0.3941860465116279","Stewart Information Services Corporation","siemens information processing services private limited"
"dbpedia_4016","Kaggle_4670921","0.0","0.0","0.4445736434108527","Stewart Information Services Corporation","desticon transportation services"
"dbpedia_4016","Kaggle_4674788","0.0","0.0","0.6430976430976431","Stewart Information Services Corporation","aerosoft information services, inc."
"dbpedia_4016","Kaggle_4679856","0.0","0.0","0.3973684210526316","Stewart Information Services Corporation","information resource services llc"
"dbpedia_4016","Kaggle_4699099","0.0","0.0","0.5306818181818181","Stewart Information Services Corporation","joanna ptolomey information services"
"dbpedia_4016","Kaggle_4705807","0.0","0.0","0.4686609686609687","Stewart Information Services Corporation","dilawari immigration services inc"
"dbpedia_4016","Kaggle_4726941","0.0","0.0","0.45231481481481484","Stewart Information Services Corporation","riley transportation services"
"dbpedia_4016","Kaggle_4730115","0.0","0.0","0.3593023255813953","Stewart Information Services Corporation","advice & information pty ltd trading as bow tie financial services group"
"dbpedia_4016","Kaggle_4737468","0.0","0.0","0.4337962962962963","Stewart Information Services Corporation","australian migration services"
"dbpedia_4016","Kaggle_4804171","0.0","0.0","0.48336798336798337","Stewart Information Services Corporation","delta informatica service srl"
"dbpedia_4016","Kaggle_4821536","0.0","0.0","0.42759740259740253","Stewart Information Services Corporation","korea information engineering services co., ltd."
"dbpedia_4016","Kaggle_4835964","0.0","0.0","0.3808528428093646","Stewart Information Services Corporation","planist information technology services & consulting"
"dbpedia_4016","Kaggle_4845628","0.0","0.0","0.3741641337386018","Stewart Information Services Corporation","easy access transportation services llc"
"dbpedia_4016","Kaggle_4849567","0.0","0.0","0.45014245014245013","Stewart Information Services Corporation","a&c acounting and taxation services"
"dbpedia_4016","Kaggle_4858683","0.0","0.0","0.48357371794871795","Stewart Information Services Corporation","aliph information services & internet"
"dbpedia_4016","Kaggle_4864037","0.0","0.0","0.622960372960373","Stewart Information Services Corporation","requiem information services"
"dbpedia_4016","Kaggle_4877201","0.0","0.0","0.35216346153846156","Stewart Information Services Corporation","infocasa information technologies"
"dbpedia_4016","Kaggle_4878839","0.0","0.0","0.46156330749354","Stewart Information Services Corporation","aura global information services private ltd"
"dbpedia_4016","Kaggle_4898514","0.0","0.0","0.4522640480087289","Stewart Information Services Corporation","dataplanet information technology services"
"dbpedia_4016","Kaggle_4920643","0.0","0.0","0.35189372526851326","Stewart Information Services Corporation","career connections training centre inc & data connect information services"
"dbpedia_4016","Kaggle_4930617","0.0","0.0","0.40744400527009217","Stewart Information Services Corporation","elite ground transportation services, inc."
"dbpedia_4016","Kaggle_4942351","0.0","0.0","0.45269770879526977","Stewart Information Services Corporation","list information technology services inc."
"dbpedia_4016","Kaggle_4962619","0.0","0.0","0.4020034843205575","Stewart Information Services Corporation","industrial separation services ltd."
"dbpedia_4016","Kaggle_4962998","0.0","0.0","0.4445701357466063","Stewart Information Services Corporation","stars infra services"
"dbpedia_4016","Kaggle_4968521","0.0","0.0","0.3541860465116279","Stewart Information Services Corporation","interpreter translator & transportation services, inc,"
"dbpedia_4016","Kaggle_4971767","0.0","0.0","0.4385499557913351","Stewart Information Services Corporation","east coast construction services group"
"dbpedia_4016","Kaggle_4973349","0.0","0.0","0.45054945054945056","Stewart Information Services Corporation","uva information studies"
"dbpedia_4016","Kaggle_4974904","0.0","0.0","0.4173018292682927","Stewart Information Services Corporation","iox information technology services"
"dbpedia_4016","Kaggle_4995471","0.0","0.0","0.6421911421911422","Stewart Information Services Corporation","rossway information services"
"dbpedia_4016","Kaggle_4998250","0.0","0.0","0.7205128205128205","Stewart Information Services Corporation","eipert information services"
"dbpedia_4016","Kaggle_5015602","0.0","0.0","0.4411057692307692","Stewart Information Services Corporation","mv education services"
"dbpedia_4016","Kaggle_5025434","0.0","0.0","0.6801346801346801","Stewart Information Services Corporation","relevant information services"
"dbpedia_4016","Kaggle_5031206","0.0","0.0","0.5981800766283525","Stewart Information Services Corporation","kingsquare information services"
"dbpedia_4016","Kaggle_5038970","0.0","0.0","0.6395781637717122","Stewart Information Services Corporation","aspyn information services"
"dbpedia_4016","Kaggle_5056194","0.0","0.0","0.44065934065934065","Stewart Information Services Corporation","4front information systems limited"
"dbpedia_4016","Kaggle_5067101","0.0","0.0","0.39372469635627527","Stewart Information Services Corporation","sterling allied services"
"dbpedia_4016","Kaggle_5075618","0.0","0.0","0.515530303030303","Stewart Information Services Corporation","empliance information services india"
"dbpedia_4016","Kaggle_5076225","0.0","0.0","0.5455523672883787","Stewart Information Services Corporation","omega alert stock information services"
"dbpedia_4016","Kaggle_5089886","0.0","0.0","0.6535714285714286","Stewart Information Services Corporation","satellite information services limited"
"dbpedia_4016","Kaggle_5096988","0.0","0.0","0.3544494720965309","Stewart Information Services Corporation","siltel digital telecommunications services"
"dbpedia_4016","Kaggle_5111425","0.0","0.0","0.42637362637362636","Stewart Information Services Corporation","samin information system"
"dbpedia_4016","Kaggle_5124632","0.0","0.0","0.3503118503118503","Stewart Information Services Corporation","harding auto services ltd"
"dbpedia_4016","Kaggle_5137888","0.0","0.0","0.6574074074074074","Stewart Information Services Corporation","patentar information services"
"dbpedia_4016","Kaggle_5141010","0.0","0.0","0.6777188328912467","Stewart Information Services Corporation","the lab, information services, inc."
"dbpedia_4016","Kaggle_5144415","0.0","0.0","0.43012820512820515","Stewart Information Services Corporation","new projects tracker research information services"
"dbpedia_4016","Kaggle_5173298","0.0","0.0","0.3654545454545454","Stewart Information Services Corporation","cyan business solutions, information & technology services inc."
"dbpedia_4016","Kaggle_5222875","0.0","0.0","0.4193628670980587","Stewart Information Services Corporation","waran records & information management services"
"dbpedia_4016","Kaggle_5227097","0.0","0.0","0.5462648556876061","Stewart Information Services Corporation","globalcom information services pte ltd"
"dbpedia_4016","Kaggle_5256869","0.0","0.0","0.38870431893687707","Stewart Information Services Corporation","enviro services & information centre (esic)"
"dbpedia_4016","Kaggle_5258903","0.0","0.0","0.4475806451612903","Stewart Information Services Corporation","spearhead transportation services, inc."
"dbpedia_4018","Kaggle_4449978","0.0","0.0","0.6515151515151516","Stingray Group","stingray auto inc"
"dbpedia_401","Kaggle_4054607","0.0","0.0","0.45238095238095233","Avantha Group","avans as"
"dbpedia_401","Kaggle_4133277","0.0","0.0","0.3968253968253968","Avantha Group","avatek inc."
"dbpedia_4026","Kaggle_4625400","0.0","0.0","0.8888888888888888","Stor-Age","storage 4 u limited"
"dbpedia_4027","Kaggle_3479206","0.0","0.2558139534883721","0.0","Storage Technology Corporation","stage technologies group limited"
"dbpedia_4027","Kaggle_3707528","0.0","0.0","0.35838779956427014","Storage Technology Corporation","aram control system & technology"
"dbpedia_4027","Kaggle_3728108","0.0","0.6129032258064516","0.0","Storage Technology Corporation","rino technology corporation"
