"dataworld_1003","Kaggle_1885604","0.0","0.0","0.4583333333333333","Coach","coach & coach bv"
"dataworld_615","Kaggle_2765767","0.5277777777777778","0.0","0.5874183006535947","Tata Consultancy Services","sarva sreshta consultancy services pvt. ltd."
"dataworld_615","Kaggle_2767732","0.0","0.0","0.5798611111111112","Tata Consultancy Services","lab analytical consultancy services"
"dataworld_615","Kaggle_2768808","0.0","0.0","0.369431643625192","Tata Consultancy Services","ventura pacific insurance services"
"dataworld_615","Kaggle_2773045","0.0","0.0","0.3889372822299652","Tata Consultancy Services","national surveillance services limited"
"dataworld_615","Kaggle_2773591","0.0","0.0","0.4657335907335908","Tata Consultancy Services","panacea consulting services pty ltd"
"dataworld_615","Kaggle_2774245","0.0","0.0","0.749597423510467","Tata Consultancy Services","casy consultancy services"
"dataworld_615","Kaggle_2783942","0.0","0.0","0.6042183622828784","Tata Consultancy Services","crypters consultancy service"
"dataworld_615","Kaggle_2785033","0.0","0.0","0.3491048593350384","Tata Consultancy Services","atoz courier services limited"
"dataworld_615","Kaggle_2786404","0.0","0.0","0.3337250293772033","Tata Consultancy Services","airport delivery services inc"
"dataworld_615","Kaggle_2786410","0.0","0.0","0.36182336182336183","Tata Consultancy Services","dynamic construction services"
"dataworld_615","Kaggle_2786463","0.4358974358974359","0.4358974358974359","0.5322344322344322","Tata Consultancy Services","marvel automation & consultancy services"
"dataworld_615","Kaggle_2786719","0.0","0.0","0.46903820816864294","Tata Consultancy Services","cita insurance services"
"dataworld_615","Kaggle_2787825","0.0","0.0","0.3456521739130435","Tata Consultancy Services","skyfall consultancy ltd"
"dataworld_615","Kaggle_2787840","0.0","0.0","0.3300395256916996","Tata Consultancy Services","california energy services"
"dataworld_615","Kaggle_2790448","0.0","0.0","0.31739130434782614","Tata Consultancy Services","chemtray service"
"dataworld_615","Kaggle_2791816","0.0","0.0","0.6260454002389486","Tata Consultancy Services","invenium consultancy services ltd"
"dataworld_615","Kaggle_2791833","0.0","0.0","0.31453804347826086","Tata Consultancy Services","reliant hr consultancy"
"dataworld_615","Kaggle_2798905","0.0","0.0","0.3576007326007326","Tata Consultancy Services","national installation services"
"dataworld_615","Kaggle_2800620","0.0","0.0","0.46691176470588236","Tata Consultancy Services","buchel consultancy logistics services corp."
"dataworld_615","Kaggle_2807077","0.0","0.0","0.5178018575851393","Tata Consultancy Services","unicorn manpower consultancy services"
"dataworld_615","Kaggle_2811967","0.0","0.0","0.33843537414965985","Tata Consultancy Services","interactive entertainment consulting services"
"dataworld_615","Kaggle_2812241","0.0","0.0","0.5414123801220576","Tata Consultancy Services","aggarwal consultancy- hr & it services"
"dataworld_615","Kaggle_2814405","0.3695652173913043","0.0","0.42896865520728006","Tata Consultancy Services","bridging gaps marketing consultancy services pvt ltd"
"dataworld_615","Kaggle_2816530","0.0","0.0","0.3746630727762803","Tata Consultancy Services","income planning & medicare benefits consultancy services"
"dataworld_615","Kaggle_2820099","0.0","0.0","0.3925831202046036","Tata Consultancy Services","national cad services"
"dataworld_615","Kaggle_2824481","0.0","0.0","0.3921916592724046","Tata Consultancy Services","transformation intervention consultantcy services co. ltd."
"dataworld_615","Kaggle_2825278","0.68","0.68","0.7530434782608696","Tata Consultancy Services","ec consultancy services"
"dataworld_615","Kaggle_2835273","0.0","0.0","0.7747826086956522","Tata Consultancy Services","ht consultancy services"
"dataworld_615","Kaggle_2837240","0.0","0.0","0.5442546583850931","Tata Consultancy Services","consulting services"
"dataworld_615","Kaggle_2837459","0.0","0.0","0.34578804347826086","Tata Consultancy Services","nutrivice consultancy b.v."
"dataworld_615","Kaggle_2837804","0.0","0.0","0.5179487179487179","Tata Consultancy Services","thinkspace bim consultancy services llp"
"dataworld_615","Kaggle_2838628","0.0","0.0","0.5414402173913043","Tata Consultancy Services","mask consulting services"
"dataworld_615","Kaggle_2842713","0.0","0.0","0.37753623188405794","Tata Consultancy Services","standard services corporation"
"dataworld_615","Kaggle_2852076","0.0","0.0","0.5792426367461431","Tata Consultancy Services","lucas consultant services"
"dataworld_615","Kaggle_2853545","0.0","0.0","0.6584880636604775","Tata Consultancy Services","the concept consultancy & services co., ltd."
"dataworld_615","Kaggle_2853798","0.0","0.0","0.5695652173913044","Tata Consultancy Services","vna consulting|services"
"dataworld_615","Kaggle_2866884","0.0","0.0","0.46877912395153776","Tata Consultancy Services","feeinsta consulting & servicespvt. ltd."
"dataworld_615","Kaggle_2867611","0.0","0.0","0.6393939393939394","Tata Consultancy Services","orientation consultancy services ltd"
"dataworld_615","Kaggle_2870587","0.0","0.0","0.4698340874811463","Tata Consultancy Services","metro counselling and consultancy service"
"dataworld_615","Kaggle_2871891","0.0","0.4857142857142857","0.6994047619047619","Tata Consultancy Services","venus consultancy services limited"
"dataworld_615","Kaggle_2877374","0.0","0.0","0.32961309523809523","Tata Consultancy Services","marketrans transportation services inc."
"dataworld_615","Kaggle_2879587","0.0","0.0","0.35862068965517235","Tata Consultancy Services","pacific excel insurance services"
"dataworld_615","Kaggle_2894020","0.0","0.0","0.5181278839815425","Tata Consultancy Services","strategic forays consultancy services pvt. ltd."
"dataworld_615","Kaggle_2906716","0.0","0.0","0.445","Tata Consultancy Services","catalyst insurance services"
"dataworld_615","Kaggle_2907541","0.0","0.0","0.6816009557945042","Tata Consultancy Services","metaltec consultancy & services"
"dataworld_615","Kaggle_2917059","0.0","0.0","0.5159313725490196","Tata Consultancy Services","pallas consulting services"
"dataworld_615","Kaggle_2921340","0.0","0.0","0.4950980392156863","Tata Consultancy Services","melton consulting services, inc."
"dataworld_615","Kaggle_2927474","0.0","0.0","0.4384469696969697","Tata Consultancy Services","total facilities management (consultancy services) ltd"
"dataworld_615","Kaggle_2932173","0.3090909090909091","0.0","0.3506238859180036","Tata Consultancy Services","bankfin consultancy & services gaurav choudhary founder & ceo"
"dataworld_615","Kaggle_2933006","0.3269230769230769","0.0","0.3889517345399698","Tata Consultancy Services","direct canada education & immigration consultancy services"
"dataworld_615","Kaggle_2933041","0.0","0.0","0.6487179487179487","Tata Consultancy Services","new life consultancy services"
"dataworld_615","Kaggle_2933093","0.0","0.0","0.31287878787878787","Tata Consultancy Services","transamerica technology services"
"dataworld_615","Kaggle_2934643","0.0","0.0","0.32610659439927736","Tata Consultancy Services","tri-county technology services"
"dataworld_615","Kaggle_2945533","0.0","0.0","0.3721052631578948","Tata Consultancy Services","southern ambulance services"
"dataworld_615","Kaggle_2945855","0.0","0.0","0.6023185483870968","Tata Consultancy Services","bsat consult uk [consultancy services]"
"dataworld_615","Kaggle_2946215","0.0","0.0","0.3548136645962733","Tata Consultancy Services","wdr financial services & consultancy"
"dataworld_615","Kaggle_2947803","0.0","0.0","0.39809782608695654","Tata Consultancy Services","total plan services, inc."
"dataworld_615","Kaggle_2961214","0.0","0.0","0.6266666666666667","Tata Consultancy Services","trivedi consultancy service"
"dataworld_615","Kaggle_2964182","0.0","0.0","0.34696969696969693","Tata Consultancy Services","consult4m business advisory services"
"dataworld_615","Kaggle_2970002","0.0","0.0","0.47685834502103785","Tata Consultancy Services","tc insurance services"
"dataworld_615","Kaggle_2970137","0.0","0.0","0.40063424947145876","Tata Consultancy Services","tics - the information consulting services"
"dataworld_615","Kaggle_2974165","0.0","0.0","0.46823956442831216","Tata Consultancy Services","talent scoop consulting services"
"dataworld_615","Kaggle_2977951","0.0","0.0","0.6748148148148148","Tata Consultancy Services","e2p consultancy & services fze"
"dataworld_615","Kaggle_2987553","0.0","0.0","0.37938288920056107","Tata Consultancy Services","total gas services"
"dataworld_615","Kaggle_2987802","0.0","0.0","0.8315217391304348","Tata Consultancy Services","a&a consultancy services"
"dataworld_615","Kaggle_2990142","0.0","0.0","0.37691570881226055","Tata Consultancy Services","consulting&contracting services"
"dataworld_615","Kaggle_2990185","0.0","0.0","0.3735177865612649","Tata Consultancy Services","largo plant services"
"dataworld_615","Kaggle_2995948","0.0","0.0","0.7414285714285714","Tata Consultancy Services","naruna consultancy services"
"dataworld_615","Kaggle_2999445","0.0","0.0","0.49835164835164836","Tata Consultancy Services","atria consulting services pvt limited"
"dataworld_615","Kaggle_2999697","0.0","0.0","0.4860205032618826","Tata Consultancy Services","alfa beta consulting services llp"
"dataworld_615","Kaggle_3000018","0.0","0.0","0.4888157894736842","Tata Consultancy Services","china import export consultancy services ( hk) co ltd,"
"dataworld_615","Kaggle_3017761","0.0","0.0","0.37635869565217395","Tata Consultancy Services","atcomaart services ltd."
"dataworld_615","Kaggle_3043702","0.0","0.0","0.49090038314176243","Tata Consultancy Services","geriatric consultation and services"
"dataworld_615","Kaggle_3058391","0.0","0.0","0.4158004158004158","Tata Consultancy Services","laura afoa insurance services"
"dataworld_615","Kaggle_3060737","0.0","0.0","0.6949602122015914","Tata Consultancy Services","aurelia consultancy services"
"dataworld_615","Kaggle_3061716","0.4473684210526316","0.4146341463414634","0.5472136222910217","Tata Consultancy Services","fab alacritas consultancy services pvt ltd"
"dataworld_615","Kaggle_3063941","0.0","0.0","0.3772032902467686","Tata Consultancy Services","catarinas international travel services"
"dataworld_615","Kaggle_3078530","0.0","0.0","0.5036630036630036","Tata Consultancy Services","red flag oversight consultancy services"
"dataworld_615","Kaggle_3082462","0.0","0.0","0.591304347826087","Tata Consultancy Services","aaa consulting services inc"
"dataworld_615","Kaggle_3085465","0.5862068965517241","0.0","0.6777188328912467","Tata Consultancy Services","scancom consultancy services"
"dataworld_615","Kaggle_3085731","0.0","0.0","0.4391304347826087","Tata Consultancy Services","i.c.e consultancy"
"dataworld_615","Kaggle_3090870","0.0","0.0","0.4403726708074534","Tata Consultancy Services","sparta insurance services, inc"
"dataworld_615","Kaggle_3096925","0.0","0.0","0.4403225806451613","Tata Consultancy Services","north american consulting services inc."
"dataworld_615","Kaggle_3104654","0.0","0.0","0.5319444444444444","Tata Consultancy Services","strategic dynamics consultancy services ltd"
"dataworld_615","Kaggle_3105662","0.0","0.0","0.39565217391304347","Tata Consultancy Services","ay advice & consultancy sl"
"dataworld_615","Kaggle_3111155","0.0","0.0","0.3725637181409296","Tata Consultancy Services","finark consultancy"
"dataworld_615","Kaggle_3126263","0.0","0.0","0.3550443458980045","Tata Consultancy Services","technology consultant services techconser srl"
"dataworld_615","Kaggle_3131524","0.7037037037037037","0.7037037037037037","0.7518518518518519","Tata Consultancy Services","eta consultancy services llp"
"dataworld_615","Kaggle_3132810","0.3469387755102041","0.0","0.4179138321995465","Tata Consultancy Services","arkom project management & consultancy services dmcc"
"dataworld_615","Kaggle_3137843","0.0","0.0","0.5327600327600328","Tata Consultancy Services","complete genius consultancy services ltd"
"dataworld_615","Kaggle_3158262","0.0","0.0","0.5329861111111112","Tata Consultancy Services","webpix consultancy services private limited"
"dataworld_615","Kaggle_3162153","0.0","0.0","0.36852134146341464","Tata Consultancy Services","ecs engineering & consulting services"
"dataworld_615","Kaggle_3164154","0.0","0.0","0.32680250783699055","Tata Consultancy Services","integrative counseling services"
"dataworld_615","Kaggle_3168303","0.0","0.0","0.4293139293139293","Tata Consultancy Services","sarbu & stan insurance services"
"dataworld_615","Kaggle_3172792","0.0","0.0","0.3470625798212005","Tata Consultancy Services","istanbul analysis construction supervision and consultancy services ltd."
"dataworld_615","Kaggle_3177586","0.0","0.0","0.31046195652173914","Tata Consultancy Services","contracting electrical services, llc"
"dataworld_615","Kaggle_3178838","0.0","0.0","0.31894736842105265","Tata Consultancy Services","topcare healthcare services"
"dataworld_615","Kaggle_3189182","0.0","0.0","0.4742647058823529","Tata Consultancy Services","expoin consulting services"
"dataworld_615","Kaggle_3200178","0.0","0.0","0.7261538461538461","Tata Consultancy Services","s2a consultancy services pvt. ltd."
"dataworld_615","Kaggle_3202250","0.0","0.0","0.4964705882352941","Tata Consultancy Services","immeria consulting services inc."
"dataworld_615","Kaggle_3211266","0.0","0.0","0.6689814814814814","Tata Consultancy Services","7s consultancy services llp"
"dataworld_615","Kaggle_3211792","0.0","0.0","0.5955882352941176","Tata Consultancy Services","training and consultancy serivices"
"dataworld_615","Kaggle_3212163","0.0","0.0","0.6368861024033438","Tata Consultancy Services","safetymark consultancy services"
"dataworld_615","Kaggle_3216397","0.0","0.0","0.370843989769821","Tata Consultancy Services","transmarine services ltd."
"dataworld_615","Kaggle_3218815","0.0","0.0","0.35967741935483866","Tata Consultancy Services","consultora coach integral services"
"dataworld_615","Kaggle_3224700","0.0","0.0","0.553030303030303","Tata Consultancy Services","offshore subsea consultancy services ltd"
"dataworld_615","Kaggle_3225752","0.0","0.0","0.5579710144927537","Tata Consultancy Services","total consulting services"
"dataworld_615","Kaggle_3227089","0.0","0.0","0.5848527349228612","Tata Consultancy Services","dala! consulting services"
"dataworld_615","Kaggle_3232205","0.0","0.0","0.5252454417952315","Tata Consultancy Services","rgr consulting services inc"
"dataworld_615","Kaggle_3232217","0.0","0.0","0.4971428571428571","Tata Consultancy Services","trinity consulting services"
"dataworld_615","Kaggle_3232682","0.0","0.0","0.5654377880184331","Tata Consultancy Services","saisej consultancy services pvt.ltd"
"dataworld_615","Kaggle_3234998","0.0","0.0","0.5528985507246377","Tata Consultancy Services","tc consulting services"
"dataworld_615","Kaggle_3237623","0.0","0.0","0.4150516795865633","Tata Consultancy Services","don't dis-my-ability consultation services inc."
"dataworld_615","Kaggle_3242614","0.0","0.0","0.4902777777777778","Tata Consultancy Services","millennium heights consultancy services limited"
"dataworld_615","Kaggle_3244131","0.0","0.0","0.4122073578595318","Tata Consultancy Services","sjg consultancy ltd"
"dataworld_615","Kaggle_3244158","0.0","0.0","0.3248447204968944","Tata Consultancy Services","patriot field services inc"
"dataworld_615","Kaggle_3255162","0.0","0.0","0.6276939655172413","Tata Consultancy Services","multiknack consultancy services"
"dataworld_615","Kaggle_3273324","0.0","0.0","0.3202115158636898","Tata Consultancy Services","alabaaru global services limited"
"dataworld_615","Kaggle_3274687","0.0","0.0","0.39372469635627527","Tata Consultancy Services","isu jallad insurance services"
"dataworld_615","Kaggle_3280685","0.0","0.0","0.656060606060606","Tata Consultancy Services","statistical consultancy services"
"dataworld_615","Kaggle_3282148","0.0","0.0","0.46547314578005117","Tata Consultancy Services","atwal insurance & financial services"
"dataworld_615","Kaggle_3286855","0.0","0.0","0.36368977673325503","Tata Consultancy Services","national patent services"
"dataworld_615","Kaggle_3294602","0.0","0.0","0.3249528598365808","Tata Consultancy Services","proven ways - emergency services communications & consulting"
"dataworld_615","Kaggle_3296143","0.0","0.0","0.4043478260869565","Tata Consultancy Services","transcultural services"
"dataworld_615","Kaggle_3298454","0.0","0.0","0.35546415981198587","Tata Consultancy Services","kiwi hospitality services"
"dataworld_615","Kaggle_3300247","0.0","0.0","0.41008316008316004","Tata Consultancy Services","acacia construction services, inc."
"dataworld_615","Kaggle_3301908","0.0","0.0","0.5171428571428571","Tata Consultancy Services","fractal consulting services"
"dataworld_615","Kaggle_3304394","0.0","0.0","0.7614285714285715","Tata Consultancy Services","hatam consultancy services (p) ltd"
"dataworld_615","Kaggle_3308383","0.0","0.0","0.8043478260869565","Tata Consultancy Services","a1 consultancy services ltd"
"dataworld_615","Kaggle_3309716","0.0","0.0","0.3517786561264822","Tata Consultancy Services","a j a quantum services limited"
"dataworld_615","Kaggle_3312035","0.0","0.0","0.6948148148148148","Tata Consultancy Services","chichi consultancy services limited"
"dataworld_615","Kaggle_3312236","0.6206896551724138","0.6206896551724138","0.7141909814323608","Tata Consultancy Services","gtg visa consultancy services"
"dataworld_615","Kaggle_3314321","0.0","0.0","0.34720229555236726","Tata Consultancy Services","bradley emergency services consulting"
"dataworld_615","Kaggle_3323237","0.0","0.0","0.613479262672811","Tata Consultancy Services","licensing consultancy services ltd"
"dataworld_615","Kaggle_3337518","0.0","0.0","0.4373678646934461","Tata Consultancy Services","slate consultancy services & slate philippines pty ltd"
"dataworld_615","Kaggle_3339632","0.34","0.0","0.4040425531914894","Tata Consultancy Services","reach out myanmar (psychological and consultancy services)"
"dataworld_615","Kaggle_3339868","0.0","0.0","0.36810035842293903","Tata Consultancy Services","vista teach instructional services"
"dataworld_615","Kaggle_3340553","0.0","0.0","0.4675925925925926","Tata Consultancy Services","roy martin consulting services"
"dataworld_615","Kaggle_3343887","0.0","0.0","0.4349415204678363","Tata Consultancy Services","oscarconsultants - hr consulting services"
"dataworld_615","Kaggle_3346859","0.0","0.0","0.4412641621943948","Tata Consultancy Services","ah engineering consultancy services private limited"
"dataworld_615","Kaggle_3349392","0.0","0.0","0.4408695652173913","Tata Consultancy Services","ak consultancy"
"dataworld_615","Kaggle_3353308","0.0","0.0","0.3180778032036613","Tata Consultancy Services","purco electrical services"
"dataworld_615","Kaggle_3354808","0.0","0.0","0.546984572230014","Tata Consultancy Services","asg consulting services"
"dataworld_615","Kaggle_3355913","0.0","0.0","0.5185185185185185","Tata Consultancy Services","stratagem consulting services"
"dataworld_615","Kaggle_3364240","0.0","0.0","0.6703703703703703","Tata Consultancy Services","armorica consultancy services limited"
"dataworld_615","Kaggle_3365528","0.0","0.0","0.3900621118012423","Tata Consultancy Services","bath computer services"
"dataworld_615","Kaggle_3377383","0.0","0.0","0.5175824175824175","Tata Consultancy Services","dataland consulting services inc."
"dataworld_615","Kaggle_3378354","0.0","0.0","0.3830409356725146","Tata Consultancy Services","lancashire insurance services limited"
"dataworld_615","Kaggle_3378573","0.0","0.0","0.5311594202898551","Tata Consultancy Services","pc consulting services"
"dataworld_615","Kaggle_3381151","0.0","0.0","0.346583850931677","Tata Consultancy Services","trial support services, inc."
"dataworld_615","Kaggle_3381868","0.0","0.0","0.35638297872340424","Tata Consultancy Services","nasta construction jem building services inc."
"dataworld_615","Kaggle_3392418","0.0","0.0","0.32211538461538464","Tata Consultancy Services","satcher insurance serivces inc"
"dataworld_615","Kaggle_3393447","0.0","0.0","0.5030959752321982","Tata Consultancy Services","node engineering consultancy services"
"dataworld_615","Kaggle_3395250","0.0","0.0","0.3773532668881506","Tata Consultancy Services","real marketing - marketing & pr consultant services"
"dataworld_615","Kaggle_3402175","0.0","0.0","0.48359073359073357","Tata Consultancy Services","real estate consulting services"
"dataworld_615","Kaggle_3404240","0.0","0.0","0.3451910408432148","Tata Consultancy Services","talentpower services"
"dataworld_615","Kaggle_3406026","0.0","0.0","0.5520667726550079","Tata Consultancy Services","eurasia consultancy services (india) pvt. ltd."
"dataworld_615","Kaggle_3408550","0.0","0.0","0.5709821428571429","Tata Consultancy Services","delta consultancy & building services ltd"
"dataworld_615","Kaggle_3416221","0.0","0.0","0.4736590038314177","Tata Consultancy Services","truwin consultation services pvt ltd"
"dataworld_615","Kaggle_3421387","0.53125","0.0","0.6049107142857143","Tata Consultancy Services","sovereign consultancy services limited"
"dataworld_615","Kaggle_3422909","0.0","0.0","0.4604700854700855","Tata Consultancy Services","uxtec consulting & services llc"
"dataworld_615","Kaggle_3431819","0.0","0.0","0.3829656862745098","Tata Consultancy Services","black cat consultancy services and black cat inspections and audit"
"dataworld_615","Kaggle_3432178","0.0","0.0","0.7809364548494984","Tata Consultancy Services","anya consultancy services"
"dataworld_615","Kaggle_3443035","0.0","0.0","0.3353658536585366","Tata Consultancy Services","nachtigal construction service"
"dataworld_615","Kaggle_3444190","0.0","0.0","0.35210526315789475","Tata Consultancy Services","mercantile finance services ltd"
"dataworld_615","Kaggle_3445332","0.0","0.0","0.43778110944527737","Tata Consultancy Services","cqt consultancy, llc"
"dataworld_615","Kaggle_3457085","0.0","0.0","0.4797008547008547","Tata Consultancy Services","trinidad consulting services limited"
"dataworld_615","Kaggle_3458560","0.0","0.0","0.536231884057971","Tata Consultancy Services","saway consulting services"
"dataworld_616","Kaggle_1740456","0.0","0.0","0.3606060606060606","China Resources Land","career resources corp-crc"
"dataworld_616","Kaggle_1839215","0.0","0.0","0.38355263157894737","China Resources Land","china resources verlinvest health investment ltd."
"dataworld_616","Kaggle_2344417","0.0","0.0","0.3229411764705882","China Resources Land","logic business resources pty ltd"
"dataworld_616","Kaggle_2404296","0.0","0.0","0.36571428571428577","China Resources Land","capital ressources humaines"
"dataworld_616","Kaggle_2421644","0.0","0.0","0.4845238095238095","China Resources Land","china resources cement holdings (hong kong) limited"
"dataworld_616","Kaggle_2477447","0.0","0.0","0.329059829059829","China Resources Land","kingwood resources, inc."
"dataworld_616","Kaggle_2478894","0.0","0.0","0.32936507936507936","China Resources Land","starmax resource llc"
"dataworld_616","Kaggle_2594601","0.0","0.0","0.37179487179487175","China Resources Land","capital resource consultants"
"dataworld_616","Kaggle_2598564","0.0","0.0","0.3680555555555556","China Resources Land","summit resources group"
"dataworld_616","Kaggle_2826824","0.0","0.0","0.33444444444444443","China Resources Land","bradken resources"
"dataworld_616","Kaggle_3109916","0.0","0.0","0.5050505050505051","China Resources Land","a2 land resources, llc"
"dataworld_618","Kaggle_1874867","0.0","0.26","0.0","Datang International Power","iae international automotive engineering gmbh"
"dataworld_618","Kaggle_2357779","0.0","0.24489795918367346","0.0","Datang International Power","consolidated international shipping sa de cv"
"dataworld_618","Kaggle_2894255","0.0","0.28888888888888886","0.0","Datang International Power","international engineering & manufacturing, inc."
"dataworld_618","Kaggle_2894260","0.0","0.0","0.4119318181818182","Datang International Power","ocean power"
"dataworld_61","Kaggle_1752978","0.0","0.0","0.35625","American International Group","debt-free america"
"dataworld_61","Kaggle_1884504","0.0","0.0","0.3568181818181818","American International Group","american home remodeling, inc"
"dataworld_61","Kaggle_1911601","0.0","0.3235294117647059","0.0","American International Group","al mariam international"
"dataworld_61","Kaggle_1963128","0.0","0.3488372093023256","0.0","American International Group","xiongjun international logistics group"
"dataworld_61","Kaggle_1991282","0.0","0.0","0.3129370629370629","American International Group","american national insulation"
"dataworld_61","Kaggle_2062455","0.0","0.0","0.3345588235294118","American International Group","multi-wing america"
"dataworld_61","Kaggle_2178141","0.0","0.5405405405405406","0.0","American International Group","american international machinery, inc."
"dataworld_61","Kaggle_2196886","0.0","0.0","0.5166666666666666","American International Group","american eyewear"
"dataworld_61","Kaggle_2305077","0.0","0.4878048780487805","0.0","American International Group","american international chamber of commerce"
"dataworld_61","Kaggle_2459328","0.0","0.0","0.4810606060606061","American International Group","agru america"
"dataworld_61","Kaggle_2508960","0.0","0.40816326530612246","0.0","American International Group","americare advantage insurance group international"
"dataworld_61","Kaggle_2564777","0.0","0.0","0.6060606060606061","American International Group","pan americana"
"dataworld_61","Kaggle_2739158","0.0","0.5161290322580645","0.0","American International Group","axxis international group"
"dataworld_61","Kaggle_2812748","0.0","0.3793103448275862","0.0","American International Group","bic international"
"dataworld_61","Kaggle_2881765","0.0","0.24561403508771928","0.0","American International Group","international green technologies & investments center (igtic)"
"dataworld_61","Kaggle_2904521","0.0","0.38636363636363635","0.0","American International Group","tolou international group of companies l.l.c"
"dataworld_61","Kaggle_3204453","0.0","0.5128205128205128","0.0","American International Group","american international sports teams inc."
"dataworld_61","Kaggle_3255531","0.0","0.0","0.36602870813397126","American International Group","american bright lighting, inc."
"dataworld_620","Kaggle_1711291","0.0","0.0","0.33842364532019703","Seagate Technology","martineau recruiting technology"
"dataworld_620","Kaggle_1753488","0.0","0.0","0.6367647058823529","Seagate Technology","segt technology"
"dataworld_620","Kaggle_1778678","0.0","0.0","0.36084529505582136","Seagate Technology","exposure - a creative technology agency"
"dataworld_620","Kaggle_1803161","0.0","0.0","0.31800766283524906","Seagate Technology","simplified technology solutions"
"dataworld_620","Kaggle_1844220","0.0","0.0","0.44315789473684214","Seagate Technology","office technology (irl) ltd"
"dataworld_620","Kaggle_1861579","0.0","0.0","0.3149405772495755","Seagate Technology","green source electronic technology co., ltd"
"dataworld_620","Kaggle_1893641","0.0","0.0","0.3314814814814815","Seagate Technology","buitech - bui technology, jsc / buitech ltd"
"dataworld_620","Kaggle_1900563","0.0","0.0","0.4959514170040486","Seagate Technology","one system technology"
"dataworld_620","Kaggle_1913542","0.0","0.0","0.31808731808731805","Seagate Technology","inttech&sys - integrated technology systems ltd"
"dataworld_620","Kaggle_1923295","0.0","0.0","0.4696551724137931","Seagate Technology","excelerate technology (china) ltd"
"dataworld_620","Kaggle_1937423","0.0","0.0","0.38088235294117645","Seagate Technology","technologium"
"dataworld_620","Kaggle_1948150","0.0","0.0","0.4304956896551724","Seagate Technology","shenzhen yiyate technology co.,ltd"
"dataworld_620","Kaggle_1973187","0.0","0.0","0.35780885780885785","Seagate Technology","electrical integrated technology llc"
"dataworld_620","Kaggle_1977231","0.0","0.0","0.3740740740740741","Seagate Technology","indium games / indium technology ltd"
"dataworld_620","Kaggle_2047357","0.2647058823529412","0.2647058823529412","0.40021008403361347","Seagate Technology","nileage information technology"
"dataworld_620","Kaggle_2063376","0.0","0.0","0.3231523378582202","Seagate Technology","astech  - analytical solution technology"
"dataworld_620","Kaggle_2063545","0.0","0.0","0.33693910256410253","Seagate Technology","causeway information technology, ksa"
"dataworld_620","Kaggle_2077994","0.0","0.0","0.36428571428571427","Seagate Technology","capital true partner technology"
"dataworld_620","Kaggle_2080531","0.0","0.0","0.3123543123543123","Seagate Technology","cambridge enterprise & technology club"
"dataworld_620","Kaggle_2115551","0.0","0.0","0.4385714285714286","Seagate Technology","intech institute of technology"
"dataworld_620","Kaggle_2131410","0.0","0.0","0.34742807323452485","Seagate Technology","mcs ...strategic technology solutions"
"dataworld_620","Kaggle_2172844","0.0","0.0","0.3444741532976827","Seagate Technology","intelife - intelligent life technology"
"dataworld_620","Kaggle_2173022","0.0","0.0","0.4694104560622914","Seagate Technology","shenzhen eigate technology co.,ltd"
"dataworld_620","Kaggle_2178134","0.0","0.0","0.3152454780361757","Seagate Technology","shanghai bestone information & technology co., ltd."
"dataworld_620","Kaggle_2207341","0.0","0.0","0.4561128526645768","Seagate Technology","apex advanced technology"
"dataworld_620","Kaggle_2223330","0.0","0.0","0.3327505827505828","Seagate Technology","compass technology solutions"
"dataworld_620","Kaggle_2223337","0.0","0.0","0.3581989247311828","Seagate Technology","advanced technology group (atg-nyc)"
"dataworld_620","Kaggle_2297638","0.0","0.0","0.3383275261324042","Seagate Technology","hubei xiangyuan new material technology co., ltd."
"dataworld_620","Kaggle_2350255","0.0","0.0","0.39139784946236555","Seagate Technology","datasystek (data systems technology)"
"dataworld_620","Kaggle_2360345","0.0","0.22857142857142856","0.0","Seagate Technology","brakes technology systems, s.a. de c.v."
"dataworld_620","Kaggle_2374784","0.0","0.0","0.5322916666666666","Seagate Technology","seagate technology hdd (india) private limited"
"dataworld_620","Kaggle_2398826","0.0","0.0","0.5484210526315789","Seagate Technology","cleandata technology"
"dataworld_620","Kaggle_2452272","0.0","0.0","0.43094629156010233","Seagate Technology","international tube technology (pty) ltd."
"dataworld_620","Kaggle_2465496","0.0","0.0","0.42069892473118276","Seagate Technology","newidea natural technology co., ltd"
"dataworld_620","Kaggle_2477466","0.0","0.0","0.34144144144144145","Seagate Technology","cassidy manufacturing technology ltd"
"dataworld_620","Kaggle_2480090","0.0","0.0","0.39044289044289043","Seagate Technology","venba information technology"
"dataworld_620","Kaggle_2514149","0.0","0.0","0.7450980392156863","Seagate Technology","mgate technology"
"dataworld_620","Kaggle_2516413","0.0","0.0","0.5140056022408963","Seagate Technology","hans technology"
"dataworld_620","Kaggle_2520336","0.0","0.0","0.3524904214559387","Seagate Technology","delta engineering and technology pvt ltd"
"dataworld_620","Kaggle_2520445","0.0","0.0","0.33986928104575165","Seagate Technology","virtual global technology.co.uk"
"dataworld_620","Kaggle_2541131","0.0","0.0","0.43265993265993263","Seagate Technology","real integrated technology, llc"
"dataworld_620","Kaggle_2597136","0.0","0.0","0.3146853146853147","Seagate Technology","phat architectural design & technology"
"dataworld_620","Kaggle_2601857","0.0","0.0","0.3737322515212982","Seagate Technology","shenzhen lemyth brake technology co., ltd"
"dataworld_620","Kaggle_2619935","0.0","0.0","0.3866359447004608","Seagate Technology","shanghai stock exchange technology"
