"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_4296","Kaggle_3238101","0.0","0.0","0.8071428571428572","The Restaurant Group","restaurant aura"
"dbpedia_4296","Kaggle_3391572","0.0","0.0","0.5294117647058824","The Restaurant Group","coleman restaurant"
"dbpedia_4296","Kaggle_3412184","0.0","0.0","0.7032967032967032","The Restaurant Group","restaurant rood"
"dbpedia_4297","Kaggle_3237286","0.0","0.0","0.5611111111111111","The Seydel Companies, Inc.","the sud group of companies"
"dbpedia_4298","Kaggle_3391544","0.0","0.3157894736842105","0.0","The Shyft Group","the rocket group"
"dbpedia_42","Kaggle_1861701","0.0","0.0","0.46218487394957986","AMC Networks","dhi networks pvt ltd"
"dbpedia_42","Kaggle_2746968","0.0","0.0","0.3778280542986425","AMC Networks","spitze network"
"dbpedia_42","Kaggle_3077988","0.0","0.0","0.4660633484162896","AMC Networks","n2 network of networks"
"dbpedia_4300","Kaggle_1884855","0.0","0.0","0.37554112554112556","The Steel Network, Inc.","e-news® | tech news network"
"dbpedia_4300","Kaggle_2258973","0.0","0.0","0.419908466819222","The Steel Network, Inc.","utah referral network"
"dbpedia_4300","Kaggle_2617901","0.0","0.0","0.5637254901960784","The Steel Network, Inc.","sleep network inc"
"dbpedia_4300","Kaggle_2846303","0.36363636363636365","0.0","0.39015151515151514","The Steel Network, Inc.","energy steel"
"dbpedia_4303","Kaggle_1797910","0.0","0.0","0.46794871794871795","The Travelers Companies","tasaheel group of companies"
"dbpedia_4304","Kaggle_2726638","0.0","0.0","0.49242424242424243","The Travelers Companies","traveler oasis"
"dbpedia_4304","Kaggle_3117575","0.0","0.0","0.411544227886057","The Travelers Companies","wtc world traveler company"
"dbpedia_4304","Kaggle_3199710","0.25","0.22580645161290322","0.0","The Travelers Companies","les branson companies"
"dbpedia_4306","Kaggle_2956099","0.0","0.0","0.6099163679808841","The Walt Disney Company Italy","walt disney company limited(the)"
"dbpedia_4306","Kaggle_3233490","0.0","0.0","0.7673160173160173","The Walt Disney Company Italy","walt disney company"
"dbpedia_4307","Kaggle_2613116","0.0","0.0","0.4150717703349282","The Warehouse Group","warehouse 51 productions limited"
"dbpedia_4307","Kaggle_3455775","0.0","0.0","0.6666666666666667","The Warehouse Group","the box warehouse"
"dbpedia_4308","Kaggle_3053449","0.0","0.0","0.4008097165991903","The Wendy's Company","allman & company"
"dbpedia_4308","Kaggle_3190455","0.0","0.0","0.4465811965811966","The Wendy's Company","tummy company, inc."
"dbpedia_4313","Kaggle_1841563","0.0","0.0","0.3824786324786325","Thinking Electronic","inland electric co"
"dbpedia_4313","Kaggle_2162252","0.0","0.0","0.4920634920634921","Thinking Electronic","acg electronics"
"dbpedia_4313","Kaggle_2287030","0.0","0.0","0.6484615384615384","Thinking Electronic","thinker lighting electronic co., limited"
"dbpedia_4313","Kaggle_3173161","0.0","0.0","0.40121212121212124","Thinking Electronic","zhengxinyuan electronics (hk) co., ltd."
"dbpedia_4313","Kaggle_3199748","0.2962962962962963","0.2962962962962963","0.4113060428849903","Thinking Electronic","microdis electronics"
"dbpedia_4315","Kaggle_2901219","0.5384615384615384","0.0","0.6025641025641026","Thomas Cook Group","thomas coffee co"
"dbpedia_4316","Kaggle_2392992","0.0","0.0","0.6510297482837528","Thompson Creek Metals","thompson creek mining co"
"dbpedia_4317","Kaggle_2260169","0.0","0.38095238095238093","0.0","Thor Industries","command industries"
"dbpedia_4324","Kaggle_1959961","0.0","0.2826086956521739","0.0","Tiangong International","aircraft recycling international limited(ari)"
"dbpedia_4326","Kaggle_2149845","0.0","0.0","0.46376811594202905","Tianjin TEDA Company","united company ag"
"dbpedia_4326","Kaggle_3156179","0.0","0.0","0.38064516129032255","Tianjin TEDA Company","infinity dance company"
"dbpedia_4327","Kaggle_2753264","0.0","0.0","0.3815789473684211","Tidewater Middle East Co.","middle east waters ltd."
"dbpedia_4333","Kaggle_2405774","0.0","0.0","0.47773279352226716","Timken Company","walker & company, inc."
"dbpedia_4333","Kaggle_2553269","0.21739130434782608","0.0","0.0","Timken Company","the modern home company"
"dbpedia_4337","Kaggle_2020734","0.0","0.0","0.37662337662337664","Titan Machinery","titanic channel inc."
"dbpedia_4337","Kaggle_2123802","0.0","0.0","0.39137931034482754","Titan Machinery","tederic north american machinery, inc."
"dbpedia_4337","Kaggle_2793215","0.0","0.0","0.6754385964912282","Titan Machinery","titan machinery ukraine"
"dbpedia_4358","Kaggle_2096055","0.0","0.2857142857142857","0.0","Tokyo Electron","nd electronics inc"
"dbpedia_4369","Kaggle_3064384","0.0","0.6129032258064516","0.0","Tompkins Financial Corporation","king financial corporation"
"dbpedia_4369","Kaggle_3318728","0.0","0.5142857142857142","0.0","Tompkins Financial Corporation","unifund financial corporation"
"dbpedia_4384","Kaggle_1916160","0.0","0.0","0.3940972222222222","Tonga Broadcasting Commission","nation broadcasting limited"
"dbpedia_4384","Kaggle_2096962","0.0","0.0","0.38931955211024977","Tonga Broadcasting Commission","punjab examination commission"
"dbpedia_4384","Kaggle_2347650","0.0","0.0","0.37696924231057766","Tonga Broadcasting Commission","entrepreneur broadcasting company"
"dbpedia_4384","Kaggle_2412074","0.0","0.0","0.43567251461988304","Tonga Broadcasting Commission","davis broadcasting, inc of columbus"
"dbpedia_4384","Kaggle_2955585","0.0","0.0","0.4157706093189964","Tonga Broadcasting Commission","exir broadcasting ab"
"dbpedia_4384","Kaggle_3075015","0.0","0.0","0.43068783068783073","Tonga Broadcasting Commission","broadcasting consultant"
"dbpedia_4384","Kaggle_3274516","0.0","0.0","0.4249512670565302","Tonga Broadcasting Commission","new media broadcasting company"
"dbpedia_4384","Kaggle_3320953","0.0","0.0","0.39385727190605235","Tonga Broadcasting Commission","iowa real estate commission"
"dbpedia_4384","Kaggle_3363972","0.0","0.0","0.39439439439439444","Tonga Broadcasting Commission","srn broadcasting & marketing, inc."
"dbpedia_439","Kaggle_1814037","0.0","0.0","0.7424749163879598","BIP Investment Partners","bliss investment partners"
"dbpedia_439","Kaggle_1854939","0.0","0.0","0.42254901960784313","BIP Investment Partners","swisspartners investment network ag"
"dbpedia_439","Kaggle_1901789","0.0","0.0","0.6185185185185185","BIP Investment Partners","cognition investment partners"
"dbpedia_439","Kaggle_1994832","0.0","0.0","0.6921296296296295","BIP Investment Partners","heggie investment partners"
"dbpedia_439","Kaggle_2019919","0.0","0.0","0.6712962962962963","BIP Investment Partners","savant investment partners"
"dbpedia_439","Kaggle_2028285","0.0","0.0","0.3803656597774245","BIP Investment Partners","osprey partners investment management"
"dbpedia_439","Kaggle_2079274","0.0","0.0","0.6220159151193634","BIP Investment Partners","churston investment partners"
"dbpedia_439","Kaggle_2092949","0.0","0.0","0.5023041474654378","BIP Investment Partners","bft investment managers"
"dbpedia_439","Kaggle_2145949","0.0","0.0","0.6989966555183946","BIP Investment Partners","james investment partners"
"dbpedia_439","Kaggle_2163857","0.0","0.0","0.4221835075493612","BIP Investment Partners","africa investment partners capital management"
"dbpedia_439","Kaggle_2251958","0.0","0.0","0.3856209150326797","BIP Investment Partners","quartz partners investment management"
"dbpedia_439","Kaggle_2530990","0.0","0.0","0.4847670250896057","BIP Investment Partners","farley investments and the eco partnership"
"dbpedia_439","Kaggle_2558030","0.0","0.0","0.51010101010101","BIP Investment Partners","peterborough investment partnership"
"dbpedia_439","Kaggle_2586515","0.0","0.0","0.3901996370235934","BIP Investment Partners","association management partners"
"dbpedia_439","Kaggle_2716973","0.0","0.0","0.729090909090909","BIP Investment Partners","lace investment partners"
"dbpedia_439","Kaggle_2726640","0.0","0.0","0.6370370370370371","BIP Investment Partners","mip - milano investment partners"
"dbpedia_439","Kaggle_2774704","0.0","0.0","0.5770114942528736","BIP Investment Partners","clementi investment partners srl"
"dbpedia_439","Kaggle_2804594","0.0","0.0","0.4564102564102564","BIP Investment Partners","sunbelt development & investment partners, llc"
"dbpedia_439","Kaggle_2868654","0.0","0.0","0.5578747628083491","BIP Investment Partners","booth-laird investment partnership"
"dbpedia_439","Kaggle_2911356","0.0","0.0","0.5424242424242425","BIP Investment Partners","endeavour investment partners, llc"
"dbpedia_439","Kaggle_2927962","0.0","0.0","0.4913194444444444","BIP Investment Partners","european investment group (eig international ag & eig partners ag)"
"dbpedia_439","Kaggle_2998771","0.0","0.0","0.6604774535809018","BIP Investment Partners","multiple investment partners"
"dbpedia_439","Kaggle_3004641","0.0","0.0","0.37337662337662336","BIP Investment Partners","art partners"
"dbpedia_439","Kaggle_3069439","0.0","0.0","0.4023809523809524","BIP Investment Partners","sound asset partners"
"dbpedia_439","Kaggle_3325409","0.0","0.0","0.5417457305502846","BIP Investment Partners","smith hamilton investment partners"
"dbpedia_439","Kaggle_3369808","0.0","0.0","0.4233954451345756","BIP Investment Partners","partners investment"
"dbpedia_439","Kaggle_3434713","0.0","0.0","0.4219047619047619","BIP Investment Partners","nds investments limited"
"dbpedia_4401","Kaggle_2260240","0.0","0.46153846153846156","0.0","Torrent Pharmaceuticals","good pharmaceutical"
"dbpedia_4401","Kaggle_2297377","0.0","0.68","0.0","Torrent Pharmaceuticals","laurent pharmaceuticals"
"dbpedia_4407","Kaggle_1715874","0.0","0.0","0.3882882882882883","Tourism Development Bank","harte studer business development limited"
"dbpedia_4407","Kaggle_1852386","0.0","0.0","0.39097363083164294","Tourism Development Bank","t3 franchise development systems"
"dbpedia_4407","Kaggle_2003584","0.0","0.0","0.400625","Tourism Development Bank","bcoves builders & development corporation"
"dbpedia_4407","Kaggle_2018390","0.0","0.0","0.6177248677248677","Tourism Development Bank","lviv tourism development center"
"dbpedia_4407","Kaggle_2194946","0.0","0.0","0.40559440559440557","Tourism Development Bank","newsed community development corporation"
"dbpedia_4407","Kaggle_2269444","0.0","0.0","0.4594594594594595","Tourism Development Bank","wilkesboro tourism development authority"
"dbpedia_4407","Kaggle_2406808","0.0","0.0","0.7138888888888889","Tourism Development Bank","prism developments"
"dbpedia_4407","Kaggle_2433656","0.0","0.0","0.42789968652037613","Tourism Development Bank","brukenet web development"
"dbpedia_4407","Kaggle_2602628","0.0","0.0","0.3997785160575858","Tourism Development Bank","african pro-poor tourism development centre (a.pt.d.c)"
"dbpedia_4407","Kaggle_2699601","0.0","0.0","0.4823232323232324","Tourism Development Bank","eco developments international"
"dbpedia_4407","Kaggle_2708317","0.0","0.0","0.4668780831571529","Tourism Development Bank","international tourism development / alliance global development"
"dbpedia_4407","Kaggle_2726776","0.0","0.0","0.43260869565217397","Tourism Development Bank","henry thomas developments limited"
"dbpedia_4407","Kaggle_2846335","0.0","0.0","0.37432795698924737","Tourism Development Bank","neomode - development studio"
"dbpedia_4407","Kaggle_2856981","0.0","0.0","0.373546511627907","Tourism Development Bank","marsa marsa alam for tourism development investment sae"
"dbpedia_4407","Kaggle_2863760","0.0","0.0","0.4930555555555556","Tourism Development Bank","mainz developments"
"dbpedia_4407","Kaggle_2938360","0.0","0.0","0.43682795698924726","Tourism Development Bank","doubleshot web development"
"dbpedia_4407","Kaggle_3070872","0.0","0.0","0.4577777777777778","Tourism Development Bank","leenan developments"
"dbpedia_4407","Kaggle_3162808","0.0","0.0","0.45285359801488834","Tourism Development Bank","stone investment and development group"
"dbpedia_4407","Kaggle_3303125","0.0","0.0","0.460625","Tourism Development Bank","tholen business development"
"dbpedia_4407","Kaggle_3391711","0.0","0.0","0.45434782608695656","Tourism Development Bank","tms education and development limited"
"dbpedia_4407","Kaggle_3417477","0.0","0.0","0.42864923747276684","Tourism Development Bank","techknow - business development"
"dbpedia_4408","Kaggle_2003556","0.0","0.39285714285714285","0.0","Tower International","international life flight"
"dbpedia_4408","Kaggle_2140565","0.0","0.4782608695652174","0.0","Tower International","nexus international"
"dbpedia_4409","Kaggle_1998314","0.0","0.3114754098360656","0.0","Town Sports International Holdings","donghai international financial holdings company limited"
"dbpedia_4409","Kaggle_2003556","0.0","0.2682926829268293","0.0","Town Sports International Holdings","international life flight"
"dbpedia_4409","Kaggle_2340730","0.0","0.24691358024691357","0.0","Town Sports International Holdings","kai yun (hong kong) international holdings investment company limited ??(??)??????????"
"dbpedia_4409","Kaggle_3070849","0.0","0.22641509433962265","0.0","Town Sports International Holdings","icg international consulting group sp. z o.o."
"dbpedia_4409","Kaggle_3346599","0.0","0.38","0.0","Town Sports International Holdings","prosperity international holdings (h.k.) limited"
"dbpedia_4411","Kaggle_2194856","0.0","0.0","0.6479166666666667","Townsquare Media","rsquare media inc."
"dbpedia_4412","Kaggle_1721809","0.0","0.0","0.65","Toyo Engineering Corporation","cyb engineering ltd"
"dbpedia_4412","Kaggle_2096099","0.0","0.0","0.6777777777777778","Toyo Engineering Corporation","miko engineering limited"
"dbpedia_4412","Kaggle_2771858","0.0","0.0","0.5178571428571429","Toyo Engineering Corporation","promeco engineering s.r.l."
"dbpedia_4412","Kaggle_2782148","0.0","0.0","0.47017543859649125","Toyo Engineering Corporation","engineering side"
"dbpedia_4412","Kaggle_2972992","0.0","0.6451612903225806","0.0","Toyo Engineering Corporation","engler engineering corporation"
"dbpedia_4412","Kaggle_3036414","0.0","0.0","0.5309597523219814","Toyo Engineering Corporation","g10 engineering pvt ltd"
"dbpedia_4412","Kaggle_3053535","0.0","0.0","0.50625","Toyo Engineering Corporation","ad engineering co. (aec)"
"dbpedia_4412","Kaggle_3053543","0.0","0.0","0.4875","Toyo Engineering Corporation","apogee engineering group, llc"
"dbpedia_4412","Kaggle_3070850","0.0","0.0","0.5656565656565656","Toyo Engineering Corporation","clayton engineering"
"dbpedia_4412","Kaggle_3145343","0.0","0.0","0.4185714285714286","Toyo Engineering Corporation","vzero engineering solutions"
"dbpedia_4412","Kaggle_3254916","0.0","0.0","0.37986270022883295","Toyo Engineering Corporation","engineering scotland"
"dbpedia_4413","Kaggle_2151007","0.0","0.0","0.5377574370709383","Toyo Engineering Corporation","catalyst engineering ltd"
"dbpedia_4413","Kaggle_2324363","0.0","0.0","0.4122073578595318","Toyo Engineering Corporation","mining lube engineering s a"
"dbpedia_4413","Kaggle_2389161","0.0","0.0","0.7111111111111111","Toyo Engineering Corporation","tops engineering"
"dbpedia_4413","Kaggle_2416319","0.0","0.21153846153846154","0.0","Toyo Engineering Corporation","specialist engineering contractors? (sec) group"
"dbpedia_4413","Kaggle_2522002","0.0","0.0","0.6901960784313725","Toyo Engineering Corporation","t.o engineering oü"
"dbpedia_4413","Kaggle_2857173","0.0","0.46511627906976744","0.0","Toyo Engineering Corporation","indian devices & engineering corporation (idec)"
"dbpedia_4413","Kaggle_3053554","0.0","0.0","0.4180952380952381","Toyo Engineering Corporation","dre engineering company limited"
"dbpedia_4413","Kaggle_3081182","0.0","0.0","0.63125","Toyo Engineering Corporation","royal engineering international, inc."
"dbpedia_4413","Kaggle_3200342","0.0","0.0","0.3751724137931034","Toyo Engineering Corporation","swastid engineering private limited"
"dbpedia_4413","Kaggle_3248226","0.0","0.0","0.4324942791762014","Toyo Engineering Corporation","kj engineering sdn. bhd."
"dbpedia_4413","Kaggle_3357495","0.0","0.0","0.44138755980861244","Toyo Engineering Corporation","3d engineering design limited"
"dbpedia_4423","Kaggle_1831861","0.0","0.0","0.4773139745916516","Toyota Material Handling, U.S.A., Inc.","babush material handling systems"
"dbpedia_4423","Kaggle_1865783","0.0","0.0","0.6891495601173021","Toyota Material Handling, U.S.A., Inc.","toyota material handling northeast, inc."
"dbpedia_4423","Kaggle_2043031","0.0","0.0","0.4274965800273598","Toyota Material Handling, U.S.A., Inc.","metalfab material handling systems, llc"
"dbpedia_4423","Kaggle_2124699","0.0","0.0","0.46007259528130673","Toyota Material Handling, U.S.A., Inc.","acco material handling solutions, inc."
"dbpedia_4423","Kaggle_2134531","0.0","0.0","0.5458823529411765","Toyota Material Handling, U.S.A., Inc.","morris material handling sa (pty) ltd"
"dbpedia_4423","Kaggle_2166879","0.0","0.0","0.47875","Toyota Material Handling, U.S.A., Inc.","material handling & storage, inc."
"dbpedia_4423","Kaggle_2232988","0.0","0.0","0.4749034749034749","Toyota Material Handling, U.S.A., Inc.","votex bison material handling b.v."
"dbpedia_4423","Kaggle_2259012","0.0","0.0","0.47030651340996166","Toyota Material Handling, U.S.A., Inc.","linde material handling (thailand) co., ltd."
"dbpedia_4423","Kaggle_2438306","0.0","0.0","0.5619354838709678","Toyota Material Handling, U.S.A., Inc.","catalina material handling"
"dbpedia_4423","Kaggle_2732240","0.0","0.0","0.37303556658395365","Toyota Material Handling, U.S.A., Inc.","material handling sales associates"
"dbpedia_4423","Kaggle_2781770","0.0","0.0","0.46588235294117647","Toyota Material Handling, U.S.A., Inc.","superlift material handling inc."
"dbpedia_4423","Kaggle_2864508","0.0","0.0","0.5058064516129033","Toyota Material Handling, U.S.A., Inc.","material handling supply inc"
"dbpedia_4423","Kaggle_2891813","0.0","0.0","0.4080645161290323","Toyota Material Handling, U.S.A., Inc.","lomart ltd (liftmate materials handling)"
"dbpedia_4423","Kaggle_2923230","0.0","0.0","0.45875","Toyota Material Handling, U.S.A., Inc.","material handling network"
"dbpedia_4423","Kaggle_2950154","0.0","0.0","0.42588235294117643","Toyota Material Handling, U.S.A., Inc.","material handling resources, inc."
"dbpedia_4423","Kaggle_3079130","0.0","0.0","0.3846774193548387","Toyota Material Handling, U.S.A., Inc.","material handling equipments - india"
"dbpedia_4423","Kaggle_3111110","0.0","0.0","0.42142266335814726","Toyota Material Handling, U.S.A., Inc.","manitou hangzhou material handling"
"dbpedia_4423","Kaggle_3173168","0.0","0.0","0.4935483870967742","Toyota Material Handling, U.S.A., Inc.","king materials handling ltd"
"dbpedia_4423","Kaggle_3429786","0.0","0.0","0.408930669800235","Toyota Material Handling, U.S.A., Inc.","briggeman material handling solutions (pty) ltd"
"dbpedia_4423","Kaggle_3433521","0.0","0.0","0.45212121212121215","Toyota Material Handling, U.S.A., Inc.","material handling products"
"dbpedia_4424","Kaggle_3173950","0.0","0.0","0.4033251231527094","Toyota Tsusho","toyota tsusho auto id systems gmbh"
"dbpedia_4433","Kaggle_3417149","0.0","0.0","0.5941176470588235","Transocean","transoceanservice"
"dbpedia_4435","Kaggle_2472184","0.0","0.0","0.44761904761904764","Transport Corporation of India","a2z transport"
"dbpedia_4439","Kaggle_2210783","0.0","0.0","0.5845238095238096","Travel + Leisure Co.","melville travel & leisure"
"dbpedia_4440","Kaggle_3357608","0.0","0.0","0.3791208791208791","Travis Perkins","travellers inn"
"dbpedia_4442","Kaggle_2299959","0.0","0.0","0.5995550611790879","Treasury Wine Estates","heirloom wine group, treasury wine estates"
"dbpedia_4445","Kaggle_1760091","0.0","0.0","0.3982843137254902","Trelleborg (company)","helicon chemical company"
"dbpedia_4445","Kaggle_1878987","0.0","0.0","0.3954545454545454","Trelleborg (company)","talleyville fire company inc"
"dbpedia_4445","Kaggle_2709459","0.0","0.0","0.3837535014005602","Trelleborg (company)","geet & company"
"dbpedia_4445","Kaggle_2846358","0.0","0.0","0.4161220043572984","Trelleborg (company)","the crewel work company"
"dbpedia_4445","Kaggle_3209644","0.0","0.0","0.41411764705882353","Trelleborg (company)","relic sign company"
"dbpedia_4450","Kaggle_3145304","0.0","0.0","0.6470588235294117","Tribune Media","nepal tribune media"
"dbpedia_4451","Kaggle_2232749","0.0","0.0","0.5029985007496252","Tricon Residential","turning point residential"
"dbpedia_4451","Kaggle_3074330","0.0","0.0","0.8235294117647058","Tricon Residential","icon residential limited"
"dbpedia_4451","Kaggle_3209873","0.0","0.0","0.5295238095238095","Tricon Residential","dayton residential care"
"dbpedia_4457","Kaggle_2743930","0.0","0.0","0.4330357142857143","Trip.com Group","tripcompanion.com"
"dbpedia_4461","Kaggle_2031119","0.0","0.9","0.9045454545454545","TrueVisions","truevision"
"dbpedia_4465","Kaggle_1998314","0.0","0.3392857142857143","0.0","Truly International Holdings","donghai international financial holdings company limited"
"dbpedia_4465","Kaggle_2014480","0.0","0.6333333333333333","0.0","Truly International Holdings","h&s international holdings, inc."
"dbpedia_4465","Kaggle_2096564","0.0","0.5757575757575758","0.0","Truly International Holdings","wolf international holdings, ltd."
"dbpedia_4465","Kaggle_2123885","0.0","0.525","0.0","Truly International Holdings","pacific wally international holdings corp."
"dbpedia_4465","Kaggle_2194931","0.0","0.275","0.0","Truly International Holdings","liberty network international"
"dbpedia_4465","Kaggle_2260897","0.0","0.288135593220339","0.0","Truly International Holdings","china merchants holdings(international) information technology"
"dbpedia_4465","Kaggle_3081317","0.0","0.23404255319148937","0.0","Truly International Holdings","cosma international group of magna international inc."
"dbpedia_4468","Kaggle_3008475","0.0","0.0","0.4455128205128205","TrustCo Bank","trust telecom s.a."
"dbpedia_4478","Kaggle_2086270","0.0","0.0","0.47870370370370374","Tube Investments of India Limited","uts investment society"
"dbpedia_4478","Kaggle_2347773","0.0","0.0","0.5463362068965517","Tube Investments of India Limited","trusted shares and investments ltd. - india"
"dbpedia_4478","Kaggle_2498471","0.0","0.0","0.38809523809523805","Tube Investments of India Limited","valorem investments, llc"
"dbpedia_4478","Kaggle_2726744","0.0","0.0","0.37884615384615383","Tube Investments of India Limited","oxygen investment group"
"dbpedia_4478","Kaggle_3019161","0.0","0.0","0.5022727272727273","Tube Investments of India Limited","ccs investments"
"dbpedia_4478","Kaggle_3128317","0.0","0.0","0.3978021978021978","Tube Investments of India Limited","the hotel investment specialists"
"dbpedia_4478","Kaggle_3139428","0.0","0.0","0.41730769230769227","Tube Investments of India Limited","andrew's investments"
"dbpedia_4478","Kaggle_3220414","0.0","0.0","0.385752688172043","Tube Investments of India Limited","singletitle investments cc"
"dbpedia_4488","Kaggle_1760010","0.0","0.0","0.40641711229946526","Türk Telekom","kwak telecom ltd."
"dbpedia_4488","Kaggle_2782596","0.0","0.0","0.3770053475935829","Türk Telekom","tem telecom"
"dbpedia_4489","Kaggle_2068555","0.0","0.0","0.42245989304812837","Türk Telekom","trc telecom, inc."
"dbpedia_4491","Kaggle_2433536","0.0","0.0","0.3764705882352941","U.S. Cellular","cellular service"
"dbpedia_4493","Kaggle_2508262","0.0","0.6923076923076923","0.0","UBC Media Group","c2c media group"
"dbpedia_4499","Kaggle_2581115","0.0","0.47368421052631576","0.0","UGI Corporation","sababa corporation"
"dbpedia_4500","Kaggle_2068425","0.0","0.6428571428571429","0.0","UMB Financial Corporation","state financial corporation"
"dbpedia_4516","Kaggle_2993868","0.0","0.0","0.504524886877828","Ultrasone","sonix 4 ultrasonics"
"dbpedia_451","Kaggle_1787604","0.0","0.0","0.766025641025641","BRS Resources","br resources"
"dbpedia_451","Kaggle_2081777","0.0","0.0","0.384963768115942","BRS Resources","future software resources ltd."
"dbpedia_451","Kaggle_2385426","0.0","0.0","0.5340557275541795","BRS Resources","business resources group"
"dbpedia_451","Kaggle_3280832","0.0","0.0","0.43969298245614036","BRS Resources","realty resources /energy resources"
"dbpedia_4520","Kaggle_1716629","0.0","0.0","0.38224637681159424","Uni-President Enterprises Corporation","enterprise press"
"dbpedia_4520","Kaggle_1737847","0.0","0.0","0.4654150197628458","Uni-President Enterprises Corporation","dt enterprise"
"dbpedia_4520","Kaggle_1769491","0.0","0.21666666666666667","0.0","Uni-President Enterprises Corporation","near west side community development corporation"
"dbpedia_4520","Kaggle_1786831","0.0","0.0","0.4078674948240166","Uni-President Enterprises Corporation","enterprise technologies, inc."
"dbpedia_4520","Kaggle_1802570","0.0","0.0","0.5048309178743962","Uni-President Enterprises Corporation","united enterprises w.l.l"
"dbpedia_4520","Kaggle_1889174","0.0","0.0","0.41471571906354515","Uni-President Enterprises Corporation","s-conn enterprise co., ltd."
"dbpedia_4520","Kaggle_1950897","0.0","0.2564102564102564","0.455685618729097","Uni-President Enterprises Corporation","hpsrx enterprises inc"
"dbpedia_4520","Kaggle_2013949","0.0","0.0","0.4004329004329004","Uni-President Enterprises Corporation","reach4entertainment enterprises plc"
"dbpedia_4520","Kaggle_2019577","0.0","0.0","0.5098814229249012","Uni-President Enterprises Corporation","3rt enterprises inc."
"dbpedia_4520","Kaggle_2096229","0.24324324324324326","0.0","0.0","Uni-President Enterprises Corporation","oldja enterprises kitchen & bath"
"dbpedia_4520","Kaggle_2106046","0.0","0.0","0.4057971014492754","Uni-President Enterprises Corporation","atcomm enterprises"
"dbpedia_4520","Kaggle_2140686","0.0","0.0","0.4347826086956522","Uni-President Enterprises Corporation","j c enterprises"
"dbpedia_4520","Kaggle_2149733","0.0","0.0","0.4782608695652174","Uni-President Enterprises Corporation","jlt enterprises"
"dbpedia_4520","Kaggle_2204851","0.0","0.0","0.41304347826086957","Uni-President Enterprises Corporation","k&r enterprise holdings, inc."
"dbpedia_4520","Kaggle_2243970","0.0","0.0","0.48814229249011853","Uni-President Enterprises Corporation","kd enterprises, inc."
"dbpedia_4520","Kaggle_2335053","0.0","0.0","0.45341614906832295","Uni-President Enterprises Corporation","a&g enterprises"
"dbpedia_4520","Kaggle_2357153","0.0","0.0","0.5593645484949833","Uni-President Enterprises Corporation","prewitt enterprises"
"dbpedia_4520","Kaggle_2378897","0.0","0.0","0.4565217391304348","Uni-President Enterprises Corporation","jn enterprises"
"dbpedia_4520","Kaggle_2380081","0.0","0.0","0.48434782608695653","Uni-President Enterprises Corporation","phase 3 enterprises, inc."
"dbpedia_4520","Kaggle_2405730","0.0","0.0","0.4774247491638796","Uni-President Enterprises Corporation","navin enterprises inc"
"dbpedia_4520","Kaggle_2455529","0.0","0.0","0.37565217391304345","Uni-President Enterprises Corporation","jw enterprises hr"
"dbpedia_4520","Kaggle_2508312","0.0","0.0","0.42158385093167705","Uni-President Enterprises Corporation","sai baba enterprises"
"dbpedia_4520","Kaggle_2542952","0.0","0.0","0.540133779264214","Uni-President Enterprises Corporation","reliant enterprises"
"dbpedia_4520","Kaggle_2569709","0.0","0.0","0.3795269770879527","Uni-President Enterprises Corporation","linday medicare services enterprises limited"
"dbpedia_4520","Kaggle_2581086","0.0","0.0","0.47515527950310554","Uni-President Enterprises Corporation","d2 enterprises"
"dbpedia_4520","Kaggle_2592761","0.0","0.0","0.44857142857142857","Uni-President Enterprises Corporation","oneida business enterprises inc"
"dbpedia_4520","Kaggle_2613845","0.0","0.0","0.48125937031484256","Uni-President Enterprises Corporation","nine star enterprises"
"dbpedia_4520","Kaggle_2628182","0.0","0.0","0.38545150501672243","Uni-President Enterprises Corporation","sd enterprises - india"
"dbpedia_4520","Kaggle_2656579","0.0","0.0","0.4991638795986622","Uni-President Enterprises Corporation","enterprising enterprises"
"dbpedia_4520","Kaggle_2667870","0.0","0.0","0.4246823956442831","Uni-President Enterprises Corporation","unlimited marketing enterprises, inc"
"dbpedia_4520","Kaggle_2673173","0.0","0.0","0.43478260869565216","Uni-President Enterprises Corporation","np enterprise"
"dbpedia_4520","Kaggle_2699687","0.0","0.0","0.47010869565217395","Uni-President Enterprises Corporation","vin enterprises"
"dbpedia_4520","Kaggle_2700803","0.0","0.0","0.4426877470355731","Uni-President Enterprises Corporation","se9 enterprise"
"dbpedia_4520","Kaggle_2742498","0.0","0.0","0.5085403726708074","Uni-President Enterprises Corporation","nielsen enterprises"
"dbpedia_4520","Kaggle_2765007","0.0","0.0","0.4014945652173913","Uni-President Enterprises Corporation","dave network enterprises"
"dbpedia_4520","Kaggle_2793224","0.0","0.0","0.4357638888888889","Uni-President Enterprises Corporation","enterprise spreadsheet (enterprisesheet)"
"dbpedia_4520","Kaggle_3053635","0.0","0.0","0.43394648829431437","Uni-President Enterprises Corporation","krupa enterprises"
"dbpedia_4520","Kaggle_3063714","0.0","0.0","0.4446185997910136","Uni-President Enterprises Corporation","orang entertainment enterprises inc."
"dbpedia_4520","Kaggle_3064118","0.0","0.0","0.46260869565217394","Uni-President Enterprises Corporation","veda enterprises"
