"dataworld_1002","Kaggle_1215876","0.0","0.0","0.4833333333333334","CarMax","carpet max"
"dataworld_699","Kaggle_143122","0.0","0.0","0.4669642857142857","New World Development","new york center for child development"
"dataworld_699","Kaggle_1432723","0.0","0.0","0.3285181733457596","New World Development","vira vision business development ltd."
"dataworld_699","Kaggle_1506080","0.0","0.0","0.4174193548387097","New World Development","new age development (????? ???)"
"dataworld_699","Kaggle_1511502","0.0","0.0","0.3630009319664492","New World Development","china petrochemical development corporation"
"dataworld_699","Kaggle_1512994","0.0","0.0","0.44950911640953717","New World Development","three corners development, inc."
"dataworld_699","Kaggle_1536649","0.0","0.0","0.4014778325123152","New World Development","karnataka renewable energy development ltd"
"dataworld_699","Kaggle_1576394","0.0","0.0","0.3575317604355717","New World Development","galien developpement"
"dataworld_699","Kaggle_1631207","0.0","0.0","0.3730936819172114","New World Development","brick and click realty and development corp"
"dataworld_699","Kaggle_165449","0.0","0.0","0.3986013986013986","New World Development","newgiza for real estate and development hr"
"dataworld_699","Kaggle_1707212","0.0","0.0","0.34575955265610436","New World Development","sharefest community development, inc."
"dataworld_699","Kaggle_1707269","0.0","0.0","0.4588100686498856","New World Development","aps developments"
"dataworld_699","Kaggle_170903","0.0","0.0","0.5221052631578947","New World Development","kemper development co."
"dataworld_699","Kaggle_173339","0.0","0.0","0.4483173076923077","New World Development","center for talent development"
"dataworld_699","Kaggle_207053","0.0","0.0","0.528604118993135","New World Development","new development bank (ndb)"
"dataworld_699","Kaggle_220383","0.0","0.0","0.35244360902255645","New World Development","google developers"
"dataworld_699","Kaggle_261415","0.0","0.0","0.32142857142857145","New World Development","ginsburg development companies"
"dataworld_699","Kaggle_312211","0.0","0.0","0.3456937799043062","New World Development","foundation for education and development"
"dataworld_699","Kaggle_341293","0.0","0.0","0.3313301282051282","New World Development","workforce development institute (wdi)"
"dataworld_699","Kaggle_342829","0.0","0.0","0.3699507389162561","New World Development","t2 - business research & development"
"dataworld_699","Kaggle_383980","0.0","0.0","0.49059561128526646","New World Development","genesis land development corp."
"dataworld_699","Kaggle_435989","0.0","0.0","0.41261574074074076","New World Development","abc of nc child development center"
"dataworld_699","Kaggle_500120","0.0","0.0","0.3774193548387097","New World Development","child development & education"
"dataworld_699","Kaggle_512043","0.0","0.0","0.34913793103448276","New World Development","logic technology development llc"
"dataworld_699","Kaggle_512166","0.0","0.0","0.3384332925336597","New World Development","the centre for child development of the lower mainland"
"dataworld_699","Kaggle_566365","0.0","0.0","0.36637931034482757","New World Development","centre for safety and development (csd)"
"dataworld_699","Kaggle_610797","0.0","0.0","0.430976430976431","New World Development","child development center"
"dataworld_699","Kaggle_663798","0.0","0.0","0.4625506072874494","New World Development","riedman development"
"dataworld_699","Kaggle_699342","0.0","0.0","0.3251612903225807","New World Development","development and employment fund"
"dataworld_699","Kaggle_725014","0.0","0.0","0.48571428571428577","New World Development","f-tec skill development"
"dataworld_699","Kaggle_727924","0.0","0.0","0.3625525946704068","New World Development","startup development house"
"dataworld_699","Kaggle_783176","0.0","0.0","0.3880952380952381","New World Development","leadership development worldwide"
"dataworld_699","Kaggle_810203","0.0","0.0","0.3370288248337029","New World Development","prime manpower resources development inc"
"dataworld_699","Kaggle_819865","0.0","0.0","0.38783068783068786","New World Development","shea+latone design development"
"dataworld_699","Kaggle_822474","0.0","0.0","0.46469622331691296","New World Development","dealership development, inc."
"dataworld_699","Kaggle_823896","0.0","0.0","0.37528604118993136","New World Development","development works"
"dataworld_699","Kaggle_834309","0.0","0.0","0.3697916666666667","New World Development","js sullivan development, llc"
"dataworld_699","Kaggle_868912","0.0","0.0","0.36105476673427994","New World Development","trek development gmbh - trek development sa"
"dataworld_699","Kaggle_870044","0.0","0.0","0.352180339985218","New World Development","cynere | web & mobile development company"
"dataworld_699","Kaggle_876733","0.0","0.0","0.4837962962962963","New World Development","tai hing worldwide development limited"
"dataworld_699","Kaggle_901083","0.0","0.0","0.4277699859747546","New World Development","manta product development inc."
"dataworld_699","Kaggle_902350","0.0","0.0","0.5167464114832536","New World Development","hjd developments"
"dataworld_702","Kaggle_1444898","0.0","0.0","0.5833333333333334","Bank of Baroda","the baron"
"dataworld_705","Kaggle_1014785","0.0","0.0","0.5897832817337461","LG Electronics","shibli electronics limited"
"dataworld_705","Kaggle_1238201","0.0","0.0","0.3659274193548387","LG Electronics","xiang long electronics technologys co., ltd"
"dataworld_705","Kaggle_1270132","0.0","0.0","0.328494623655914","LG Electronics","shenzhen akkord electronics co.,ltd"
"dataworld_705","Kaggle_1307887","0.0","0.0","0.3739130434782609","LG Electronics","electronic technology, inc."
"dataworld_705","Kaggle_1407051","0.0","0.0","0.5225563909774436","LG Electronics","electrical & electronics co. ltd."
"dataworld_705","Kaggle_1431588","0.0","0.0","0.32285714285714284","LG Electronics","electronic auction services, inc."
"dataworld_705","Kaggle_1518067","0.0","0.0","0.41866028708133973","LG Electronics","expansion electronic"
"dataworld_705","Kaggle_163000","0.0","0.0","0.3814102564102564","LG Electronics","ningbo huaxiang electronic co., ltd."
"dataworld_705","Kaggle_261468","0.0","0.0","0.34872080088987767","LG Electronics","chheda electricals and electronics pvt.. ltd"
"dataworld_705","Kaggle_298541","0.0","0.0","0.4902597402597403","LG Electronics","teletek electronics jsc"
"dataworld_705","Kaggle_640272","0.0","0.0","0.46648550724637683","LG Electronics","elect high-tech electronics"
"dataworld_705","Kaggle_699607","0.0","0.0","0.6176470588235294","LG Electronics","sigma 6 electronics, inc."
"dataworld_705","Kaggle_737156","0.0","0.0","0.4888888888888889","LG Electronics","electronica itel"
"dataworld_705","Kaggle_891491","0.0","0.0","0.48690476190476195","LG Electronics","asian electronics ltd. (asian)"
"dataworld_705","Kaggle_930324","0.0","0.5","0.59375","LG Electronics","antex electronics"
"dataworld_705","Kaggle_942166","0.0","0.0","0.33965517241379306","LG Electronics","shenzhen betop electronics co.,ltd"
"dataworld_706","Kaggle_1023242","0.0","0.0","0.38583333333333336","RSA Insurance Group","travelsafe travel insurance"
"dataworld_706","Kaggle_1067658","0.0","0.0","0.36068111455108354","RSA Insurance Group","insurance group services, inc."
"dataworld_706","Kaggle_146602","0.0","0.0","0.4141304347826087","RSA Insurance Group","finsure finance & insurance"
"dataworld_706","Kaggle_1588268","0.0","0.0","0.3567193675889328","RSA Insurance Group","united insurance finance co."
"dataworld_706","Kaggle_1696493","0.0","0.0","0.6418269230769231","RSA Insurance Group","ross insurance group limited"
"dataworld_706","Kaggle_1697557","0.0","0.52","0.46315789473684216","RSA Insurance Group","main street insurance group"
"dataworld_706","Kaggle_21623","0.0","0.0","0.5183823529411764","RSA Insurance Group","finance & insurance"
"dataworld_706","Kaggle_323046","0.0","0.0","0.384963768115942","RSA Insurance Group","corcoran & havlin insurance group"
"dataworld_706","Kaggle_403037","0.0","0.0","0.7243589743589745","RSA Insurance Group","ga insurance limited"
"dataworld_706","Kaggle_553616","0.0","0.0","0.3354885057471264","RSA Insurance Group","gundermann & gundermann insurance"
"dataworld_706","Kaggle_605255","0.0","0.0","0.424901185770751","RSA Insurance Group","mapfre insular insurance corp."
"dataworld_706","Kaggle_818551","0.0","0.0","0.5987394957983193","RSA Insurance Group","marsh insurance limited"
"dataworld_706","Kaggle_930327","0.0","0.0","0.3839285714285714","RSA Insurance Group","landmark life insurance co"
"dataworld_706","Kaggle_983992","0.0","0.0","0.3231780167264038","RSA Insurance Group","zamanbroker insurance & reinsurance"
"dataworld_706","Kaggle_992038","0.0","0.0","0.44611528822055135","RSA Insurance Group","rankin & rankin insurance"
"dataworld_706","Kaggle_995155","0.0","0.0","0.46911764705882353","RSA Insurance Group","atlantik insurance"
"dataworld_707","Kaggle_887311","0.0","0.0","0.3476190476190476","Technip","technet digital"
"dataworld_708","Kaggle_562523","0.0","0.0","0.4984520123839009","BRF-Brasil Foods","brasil foodservice group"
"dataworld_70","Kaggle_1631847","0.0","0.0","0.4125","Sanofi","santonit"
"dataworld_710","Kaggle_1186864","0.0","0.0","0.6424148606811145","United Continental Holdings","united container corporation"
"dataworld_710","Kaggle_1319748","0.0","0.0","0.3230769230769231","United Continental Holdings","continental materials, inc."
"dataworld_710","Kaggle_1359314","0.0","0.0","0.46029411764705885","United Continental Holdings","continental bank usa"
"dataworld_710","Kaggle_1413023","0.0","0.0","0.3378607809847199","United Continental Holdings","unix education center"
"dataworld_710","Kaggle_312383","0.0","0.0","0.5191176470588236","United Continental Holdings","united controls international"
"dataworld_710","Kaggle_74651","0.0","0.0","0.4539641943734015","United Continental Holdings","united hospital ltd"
"dataworld_710","Kaggle_914946","0.0","0.0","0.35160427807486627","United Continental Holdings","continental conair limited"
"dataworld_719","Kaggle_1094043","0.0","0.32","0.0","Daikin Industries","home style industries"
"dataworld_720","Kaggle_1038671","0.0","0.0","0.369047619047619","Tyson Foods","truly good foods"
"dataworld_724","Kaggle_741058","0.0","0.0","0.34055727554179566","Grupo ACS","grupo cancun hotels"
"dataworld_725","Kaggle_91928","0.0","0.23529411764705882","0.0","NRG Energy","connexus energy"
"dataworld_726","Kaggle_1209094","0.0","0.0","0.389945652173913","Reynolds American","zehnder america"
"dataworld_726","Kaggle_310047","0.0","0.0","0.46021505376344085","Reynolds American","reynolda house museum of american art"
"dataworld_726","Kaggle_450742","0.0","0.0","0.39522058823529416","Reynolds American","americano"
"dataworld_726","Kaggle_633242","0.0","0.0","0.3854166666666667","Reynolds American","sdi (north america), inc."
"dataworld_731","Kaggle_1176967","0.0","0.0","0.4027777777777778","Atlantia","atlas tank"
"dataworld_731","Kaggle_622873","0.0","0.0","0.4227941176470588","Atlantia","atlantic ambulance corp"
"dataworld_731","Kaggle_698098","0.0","0.0","0.3771929824561403","Atlantia","atlantic geomatics (uk) ltd"
"dataworld_732","Kaggle_727144","0.0","0.0","0.32305502846299805","Antofagasta","antofagasta terminal internacional s a"
"dataworld_733","Kaggle_1118597","0.0","0.0","0.37854251012145756","Kansai Electric Power","east electric srl"
"dataworld_733","Kaggle_1175510","0.0","0.0","0.32183908045977017","Kansai Electric Power","electrical power system"
"dataworld_733","Kaggle_1391196","0.0","0.0","0.40421052631578946","Kansai Electric Power","electric power & design"
"dataworld_733","Kaggle_152327","0.0","0.0","0.3355437665782493","Kansai Electric Power","panasonic electric works corp. of america"
"dataworld_733","Kaggle_1707377","0.0","0.0","0.34096109839816935","Kansai Electric Power","mr. electric uk"
"dataworld_733","Kaggle_490467","0.0","0.0","0.347953216374269","Kansai Electric Power","sentry electrical group inc."
"dataworld_733","Kaggle_526832","0.0","0.0","0.33052631578947367","Kansai Electric Power","advent electric, inc."
"dataworld_733","Kaggle_712147","0.0","0.0","0.375921375921376","Kansai Electric Power","east river electric power cooperative, inc"
"dataworld_733","Kaggle_777353","0.0","0.0","0.4987980769230769","Kansai Electric Power","yunnan wenshan electric power co., ltd."
"dataworld_733","Kaggle_783859","0.72","0.0","0.7253846153846154","Kansai Electric Power","the kansai electric power company"
"dataworld_733","Kaggle_810009","0.0","0.0","0.4332514332514332","Kansai Electric Power","shanghai electric power construction co., ltd."
"dataworld_735","Kaggle_1335613","0.0","0.6111111111111112","0.0","Marks & Spencer","marks&spencer ukraine"
"dataworld_735","Kaggle_232024","0.9166666666666666","0.0","0.9198717948717949","Marks & Spencer","marks and spencers"
"dataworld_735","Kaggle_675852","0.0","0.0","0.45993589743589747","Marks & Spencer","marks and spencer marinopoulos jv"
"dataworld_737","Kaggle_114539","0.0","0.0","0.34944444444444445","Northeast Utilities","northern trucking & logistics"
"dataworld_737","Kaggle_1215919","0.0","0.0","0.4655555555555556","Northeast Utilities","northeast seminars"
"dataworld_737","Kaggle_1468103","0.0","0.0","0.32950191570881227","Northeast Utilities","norrie & associates"
"dataworld_737","Kaggle_1563135","0.0","0.0","0.3365079365079365","Northeast Utilities","northeastern office equipment"
"dataworld_737","Kaggle_1588040","0.0","0.0","0.3397515527950311","Northeast Utilities","northwest retail partners"
"dataworld_737","Kaggle_1602314","0.0","0.0","0.3250487329434698","Northeast Utilities","north coast education services"
"dataworld_737","Kaggle_287580","0.0","0.0","0.3244101633393829","Northeast Utilities","northwest assistance ministries"
"dataworld_738","Kaggle_109648","0.0","0.0","0.4541666666666666","Formosa Petrochemical","international petrochemicals (pvt) limited."
"dataworld_738","Kaggle_1248100","0.0","0.0","0.3400286944045911","Formosa Petrochemical","bandar imam petrochemical complex (bipc)"
"dataworld_738","Kaggle_132620","0.0","0.9047619047619048","0.0","Formosa Petrochemical","formosa petrochemical co.,"
"dataworld_738","Kaggle_136319","0.0","0.0","0.40508684863523575","Formosa Petrochemical","mol petrochemicals co. ltd. (member of mol group)"
"dataworld_738","Kaggle_1426101","0.3055555555555556","0.0","0.41139846743295017","Formosa Petrochemical","eurofast petrochemical supplies ltd"
"dataworld_738","Kaggle_153453","0.0","0.0","0.3251915708812261","Formosa Petrochemical","ebic petrochemical & ammonia plant"
"dataworld_738","Kaggle_20379","0.0","0.0","0.4028013582342954","Formosa Petrochemical","deepak fertilisers and petrochemicals corp. ltd."
"dataworld_738","Kaggle_274863","0.0","0.0","0.33624031007751937","Formosa Petrochemical","mangalore refinery & petrochemicals ltd - india"
"dataworld_738","Kaggle_323417","0.0","0.0","0.431981981981982","Formosa Petrochemical","kermanshah petrochemical industries company"
"dataworld_738","Kaggle_34571","0.0","0.0","0.5557692307692308","Formosa Petrochemical","sahara petrochemicals"
"dataworld_738","Kaggle_377182","0.0","0.0","0.4040976460331299","Formosa Petrochemical","sabic (saudi basic industries corporation) for petrochemical"
"dataworld_738","Kaggle_377264","0.0","0.0","0.34864864864864864","Formosa Petrochemical","tabriz petrochemical company p j s c"
"dataworld_738","Kaggle_417282","0.0","0.0","0.3783251231527094","Formosa Petrochemical","china petrochemical development corporation"
"dataworld_738","Kaggle_513546","0.34375","0.0","0.391875","Formosa Petrochemical","kharg petrochemical company limited"
"dataworld_738","Kaggle_709281","0.0","0.0","0.38198198198198197","Formosa Petrochemical","bangladesh petrochemical company limited"
"dataworld_73","Kaggle_1071724","0.0","0.0","0.38943488943488946","Anheuser-Busch InBev","anheuser-busch employees' credit union"
"dataworld_73","Kaggle_169734","0.0","0.0","0.5658307210031348","Anheuser-Busch InBev","anheuser-busch inbev ukraine (sun inbev)"
"dataworld_73","Kaggle_2591","0.7058823529411765","0.0","0.7140522875816994","Anheuser-Busch InBev","anheuser-busch"
"dataworld_743","Kaggle_108870","0.0","0.0","0.45726495726495725","Grupo Modelo","grupo bodybell"
"dataworld_743","Kaggle_220484","0.0","0.0","0.3939393939393939","Grupo Modelo","grupo ch"
"dataworld_743","Kaggle_220489","0.0","0.0","0.41558441558441556","Grupo Modelo","grupo poas"
"dataworld_743","Kaggle_3318","0.0","0.0","0.7512820512820513","Grupo Modelo","grupo modelo s.a. de c.v."
"dataworld_743","Kaggle_595623","0.0","0.0","0.487012987012987","Grupo Modelo","grupo delfin"
"dataworld_743","Kaggle_650581","0.0","0.0","0.42657342657342656","Grupo Modelo","grupo gea"
"dataworld_744","Kaggle_1002285","0.0","0.0","0.7103174603174603","Bharat Heavy Electicals","bharat heavy electricals ltd. - india"
"dataworld_744","Kaggle_101517","0.0","0.0","0.4695121951219512","Bharat Heavy Electicals","bharat heavy electricals ltd,industrial systems group"
"dataworld_744","Kaggle_121270","0.0","0.0","0.7202797202797202","Bharat Heavy Electicals","bharat heavy electriclas ltd"
"dataworld_744","Kaggle_1522121","0.0","0.0","0.3425499231950845","Bharat Heavy Electicals","grammar electrical"
"dataworld_744","Kaggle_70322","0.0","0.0","0.6819923371647509","Bharat Heavy Electicals","bharat heavy electrical ltd jhansi"
"dataworld_745","Kaggle_1008103","0.0","0.0","0.5490196078431372","Southwest Airlines","south west energy services ltd"
"dataworld_745","Kaggle_1252527","0.0","0.0","0.39495798319327724","Southwest Airlines","southeast services corporation"
"dataworld_745","Kaggle_1471983","0.0","0.0","0.3557422969187675","Southwest Airlines","skyline southwest"
"dataworld_745","Kaggle_21648","0.0","0.0","0.5641711229946524","Southwest Airlines","south west trains"
"dataworld_745","Kaggle_713477","0.0","0.0","0.5278637770897833","Southwest Airlines","west air airlines"
"dataworld_746","Kaggle_405710","0.0","0.4230769230769231","0.0","Edison International","marinas international"
"dataworld_746","Kaggle_702849","0.0","0.27906976744186046","0.0","Edison International","international medical informatics association"
"dataworld_746","Kaggle_874089","0.0","0.3142857142857143","0.0","Edison International","brothers international desserts"
"dataworld_747","Kaggle_29584","0.0","0.0","0.3333333333333333","Hyundai Steel","steel technologies"
"dataworld_74","Kaggle_1116277","0.0","0.0","0.39015151515151514","Intel","intelesysone"
"dataworld_753","Kaggle_1403456","0.0","0.0","0.38163558106169293","Zoomlion Heavy Industry","shanghai longzhen heavy industry co.,ltd"
"dataworld_753","Kaggle_193115","0.0","0.0","0.3508158508158508","Zoomlion Heavy Industry","doosanheavy industries&construction"
"dataworld_753","Kaggle_45661","0.0","0.0","0.3574193548387097","Zoomlion Heavy Industry","sany heavy industry india pvt ltd"
"dataworld_753","Kaggle_687844","0.0","0.0","0.5052083333333334","Zoomlion Heavy Industry","suzhou hailu heavy industry co., ltd"
"dataworld_754","Kaggle_1002839","0.0","0.0","0.5141304347826088","Republic Services","the public service network"
"dataworld_754","Kaggle_1030645","0.0","0.0","0.40485829959514175","Republic Services","r & r insurance services, inc."
"dataworld_754","Kaggle_1041111","0.0","0.0","0.39927536231884064","Republic Services","republic central colleges"
"dataworld_754","Kaggle_1053099","0.0","0.0","0.3289170506912442","Republic Services","servicemaster quality services"
"dataworld_754","Kaggle_1200683","0.0","0.0","0.38703703703703707","Republic Services","public service language centre"
"dataworld_754","Kaggle_1283351","0.0","0.0","0.3552941176470588","Republic Services","martin tax & financial services"
"dataworld_754","Kaggle_1387189","0.0","0.0","0.38916256157635465","Republic Services","grok education services"
"dataworld_754","Kaggle_1554203","0.0","0.0","0.6015037593984962","Republic Services","public sewer services ltd"
"dataworld_754","Kaggle_157229","0.0","0.0","0.5985294117647059","Republic Services","public service hall"
"dataworld_754","Kaggle_1632634","0.0","0.0","0.5800000000000001","Republic Services","the republic of service excellence"
"dataworld_754","Kaggle_1656473","0.0","0.0","0.39290322580645165","Republic Services","reliable insurance services"
"dataworld_754","Kaggle_1666117","0.0","0.0","0.5281862745098039","Republic Services","rebuild-it services group"
"dataworld_754","Kaggle_203138","0.0","0.0","0.4875","Republic Services","cloud4c services"
"dataworld_754","Kaggle_232570","0.0","0.0","0.35090909090909095","Republic Services","northeast clinical services"
"dataworld_754","Kaggle_258620","0.0","0.0","0.4188948306595366","Republic Services","onesource - supporting public services"
"dataworld_754","Kaggle_275728","0.0","0.0","0.32901785714285714","Republic Services","public service credit union, michigan"
"dataworld_754","Kaggle_312017","0.0","0.0","0.5465838509316769","Republic Services","public services company"
"dataworld_754","Kaggle_32432","0.0","0.0","0.5148809523809523","Republic Services","public service division"
"dataworld_754","Kaggle_433447","0.0","0.0","0.33090909090909093","Republic Services","f.a.s.e. one electrical services"
"dataworld_754","Kaggle_475865","0.0","0.0","0.4506688963210702","Republic Services","public service department"
"dataworld_754","Kaggle_62899","0.0","0.0","0.43287037037037035","Republic Services","public service credit union"
"dataworld_754","Kaggle_672124","0.0","0.0","0.35642857142857143","Republic Services","tax service of republic of armenia"
"dataworld_754","Kaggle_707411","0.0","0.0","0.35375","Republic Services","trident electrical services limited"
"dataworld_754","Kaggle_770254","0.0","0.0","0.37426900584795325","Republic Services","raytex it services llp"
"dataworld_754","Kaggle_846090","0.0","0.0","0.37877155172413796","Republic Services","public space management services"
"dataworld_754","Kaggle_938453","0.0","0.0","0.36458333333333337","Republic Services","imr metallurgical services"
"dataworld_754","Kaggle_943669","0.0","0.20689655172413793","0.3653846153846154","Republic Services","omni health services, inc."
"dataworld_754","Kaggle_972828","0.0","0.0","0.41411764705882353","Republic Services","communico services"
"dataworld_757","Kaggle_1570933","0.0","0.0","0.48074074074074075","Country Garden Holdings","country gardens charter school"
"dataworld_757","Kaggle_297102","0.0","0.0","0.51","Country Garden Holdings","country garden australia pty ltd"
"dataworld_757","Kaggle_703760","0.0","0.0","0.41657397107897665","Country Garden Holdings","country garden properties (hong kong) ltd."
"dataworld_75","Kaggle_593382","0.0","0.22580645161290322","0.0","Mizuho Financial","state street financial group"
"dataworld_761","Kaggle_232324","0.21052631578947367","0.0","0.0","Broadcom","lazer broadcasting"
"dataworld_762","Kaggle_469113","0.42857142857142855","0.0","0.5","Infosys","in.fom"
"dataworld_762","Kaggle_785416","0.0","0.0","0.7013888888888888","Infosys","3i infosys"
"dataworld_763","Kaggle_1471215","0.0","0.0","0.5641025641025641","Citic Pacific","ac pacific"
"dataworld_763","Kaggle_512154","0.0","0.0","0.3379629629629629","Citic Pacific","british pacific properties limited"
"dataworld_764","Kaggle_686391","0.0","0.0","0.4256410256410257","Sistema","teorema sistemas"
"dataworld_766","Kaggle_1443488","0.0","0.0","0.41666666666666663","Mobily","mobe limited"
"dataworld_766","Kaggle_1511610","0.0","0.0","0.3237179487179487","Mobily","a+ mobile techs"
"dataworld_767","Kaggle_702861","0.0","0.4482758620689655","0.0","Cameron International","lvi low vision international"
"dataworld_767","Kaggle_90558","0.0","0.5416666666666666","0.0","Cameron International","horton international"
"dataworld_769","Kaggle_243458","0.0","0.6774193548387096","0.0","Samsung Heavy Industries","samsung heavy industries india pvt. ltd."
"dataworld_76","Kaggle_203611","0.0","0.0","0.5358974358974359","Coca-Cola","coca-cola (solar br)"
"dataworld_770","Kaggle_650599","0.36363636363636365","0.36363636363636365","0.5151515151515151","Credicorp","credit.fr"
"dataworld_772","Kaggle_1055844","0.0","0.0","0.3803921568627451","Citic Securities","m&d security"
"dataworld_772","Kaggle_1618752","0.0","0.0","0.6523809523809524","Citic Securities","t3 securities, inc."
"dataworld_772","Kaggle_177162","0.0","0.0","0.7458333333333333","Citic Securities","city securities corporation"
"dataworld_772","Kaggle_37552","0.0","0.0","0.43317230273752017","Citic Securities","haitong securities international securities group"
"dataworld_772","Kaggle_389875","0.0","0.0","0.35259259259259257","Citic Securities","securitas security services ltd"
"dataworld_772","Kaggle_395952","0.0","0.0","0.54375","Citic Securities","pentad securities"
"dataworld_772","Kaggle_566703","0.0","0.0","0.6505847953216375","Citic Securities","domestic securities"
"dataworld_772","Kaggle_577032","0.0","0.0","0.38863636363636367","Citic Securities","securitas security usa"
"dataworld_772","Kaggle_722046","0.0","0.0","0.3269476372924649","Citic Securities","securitas security services (uk) limited"
"dataworld_772","Kaggle_7766","0.0","0.0","0.665909090909091","Citic Securities","citic securities company limited"
"dataworld_772","Kaggle_803819","0.0","0.0","0.6783625730994152","Citic Securities","gigantic securities limited"
"dataworld_773","Kaggle_1010961","0.0","0.0","0.8223684210526316","GD Power Development","fpd power development"
"dataworld_773","Kaggle_1013330","0.0","0.0","0.33826013513513514","GD Power Development","centre for international development and training (cidt)"
"dataworld_773","Kaggle_1038644","0.0","0.0","0.3497596153846154","GD Power Development","system property development company"
"dataworld_773","Kaggle_1133012","0.0","0.0","0.3369905956112853","GD Power Development","stag energy development company ltd"
"dataworld_773","Kaggle_1182545","0.0","0.0","0.5006385696040869","GD Power Development","power development services (pty) ltd."
"dataworld_773","Kaggle_1188822","0.0","0.0","0.4362348178137652","GD Power Development","agile development group (adg)"
"dataworld_773","Kaggle_1214550","0.0","0.0","0.3744444444444444","GD Power Development","via developments plc"
"dataworld_773","Kaggle_1240130","0.0","0.0","0.40086206896551724","GD Power Development","zing studios - website development"
"dataworld_773","Kaggle_1283386","0.0","0.0","0.5133333333333334","GD Power Development","appsoft development"
"dataworld_773","Kaggle_1318369","0.0","0.0","0.35728744939271256","GD Power Development","bo development office"
"dataworld_773","Kaggle_1335633","0.0","0.0","0.340625","GD Power Development","delhi development authority"
"dataworld_773","Kaggle_1339840","0.0","0.0","0.32417582417582413","GD Power Development","egydev (egyptian arab company for development)"
"dataworld_773","Kaggle_1348928","0.0","0.0","0.360625","GD Power Development","ezana mining development p.l.c."
"dataworld_773","Kaggle_1350514","0.0","0.0","0.3882882882882883","GD Power Development","codeplex software development (pty) ltd"
"dataworld_773","Kaggle_1392523","0.0","0.0","0.3354679802955665","GD Power Development","hunter residential developments inc."
"dataworld_773","Kaggle_1426160","0.0","0.0","0.4930555555555556","GD Power Development","social development international"
"dataworld_773","Kaggle_148226","0.0","0.0","0.3246212121212121","GD Power Development","md dept. of housing and community development"
"dataworld_773","Kaggle_1580434","0.0","0.0","0.3397727272727273","GD Power Development","hydrocarbon exploration & development inc"
"dataworld_773","Kaggle_1616994","0.0","0.0","0.3964285714285714","GD Power Development","shield software development d.o.o."
"dataworld_773","Kaggle_166556","0.0","0.0","0.3764855687606112","GD Power Development","nj dept of labor and workforce development"
"dataworld_773","Kaggle_1696491","0.0","0.0","0.35636856368563685","GD Power Development","shanghai tower construction development co., ltd."
"dataworld_773","Kaggle_185370","0.0","0.0","0.35333863275039745","GD Power Development","owens valley career development center"
"dataworld_773","Kaggle_193396","0.0","0.0","0.3382882882882883","GD Power Development","saudi industrial development fund"
"dataworld_773","Kaggle_245598","0.0","0.0","0.4463320463320463","GD Power Development","bangladesh power development board (bpdb)"
"dataworld_773","Kaggle_352015","0.0","0.0","0.44166666666666665","GD Power Development","international relief and development, (ird) inc."
"dataworld_773","Kaggle_44045","0.0","0.0","0.5146198830409356","GD Power Development","energy developments"
"dataworld_773","Kaggle_500565","0.0","0.0","0.43973214285714285","GD Power Development","p.g.tosan data center development co"
"dataworld_773","Kaggle_561390","0.0","0.0","0.3810096153846154","GD Power Development","golden land property development pcl"
"dataworld_773","Kaggle_579932","0.0","0.0","0.38868042526579116","GD Power Development","jkspdc - jammu & kashmir state power development corporation"
"dataworld_773","Kaggle_647750","0.0","0.0","0.42864923747276684","GD Power Development","greece.ru property development sa"
"dataworld_773","Kaggle_659845","0.0","0.0","0.45434782608695656","GD Power Development","gill research & development limited"
"dataworld_773","Kaggle_701434","0.0","0.0","0.36713286713286714","GD Power Development","planned development services"
"dataworld_773","Kaggle_707313","0.0","0.0","0.3742884250474383","GD Power Development","kakapo technologies ltd and kakapo research and development ltd"
"dataworld_773","Kaggle_741106","0.0","0.0","0.3290854572713643","GD Power Development","ngo development center-ndc"
"dataworld_773","Kaggle_770376","0.0","0.0","0.34807692307692306","GD Power Development","snf development center"
"dataworld_773","Kaggle_810203","0.0","0.0","0.4045864045864046","GD Power Development","prime manpower resources development inc"
"dataworld_773","Kaggle_868912","0.0","0.0","0.38130252100840334","GD Power Development","trek development gmbh - trek development sa"
"dataworld_773","Kaggle_874069","0.0","0.0","0.37689393939393945","GD Power Development","benz research & developement"
"dataworld_773","Kaggle_878913","0.0","0.0","0.49247311827956985","GD Power Development","shenzhen opower development co.,ltd"
"dataworld_773","Kaggle_927895","0.0","0.0","0.3652597402597403","GD Power Development","human development center, inc."
"dataworld_773","Kaggle_943614","0.0","0.0","0.398989898989899","GD Power Development","development mill"
"dataworld_773","Kaggle_978430","0.0","0.0","0.566951566951567","GD Power Development","omanfil international manpower development corporation"
"dataworld_773","Kaggle_982911","0.0","0.0","0.5376756066411239","GD Power Development","iran power development company"
"dataworld_774","Kaggle_1121871","0.0","0.0","0.45319709953856296","China Resources Enterprise","community area resource enterprise (care 66)"
"dataworld_774","Kaggle_1231816","0.0","0.0","0.3503787878787879","China Resources Enterprise","martelli enterprises inc"
"dataworld_774","Kaggle_134800","0.0","0.0","0.49340659340659343","China Resources Enterprise","china resource sanjiu medical & pharmaceutical co., ltd"
"dataworld_774","Kaggle_1443499","0.0","0.0","0.33564814814814814","China Resources Enterprise","k & k enterprises"
"dataworld_774","Kaggle_1519459","0.0","0.0","0.3789414414414415","China Resources Enterprise","wille and stiener enterprises, inc"
