"dataworld_1005","Kaggle_4186360","0.0","0.0","0.2860576923076923","Hang Lung Group","hangzhou meian motor co., ltd"
"dataworld_907","Kaggle_4678490","0.0","0.0","0.2931547619047619","Jeronimo Martins","janett online marketing"
"dataworld_907","Kaggle_4991807","0.0","0.0","0.33134920634920634","Jeronimo Martins","incognito marketing"
"dataworld_908","Kaggle_4282572","0.0","0.0","0.401580459770115","Petronas Chemicals","bajrang petrochemicals pvt. ltd."
"dataworld_908","Kaggle_4910400","0.0","0.0","0.27877237851662406","Petronas Chemicals","ero chem llc"
"dataworld_90","Kaggle_4642757","0.0","0.27586206896551724","0.0","Saudi Basic Industries","super sign industries"
"dataworld_910","Kaggle_3566706","0.0","0.0","0.33088235294117646","Electrolux Group","prince electronics limited"
"dataworld_910","Kaggle_4471884","0.0","0.0","0.3151515151515152","Electrolux Group","ace electric, inc."
"dataworld_911","Kaggle_3498597","0.0","0.0","0.3868421052631579","PartnerRe","partners in childcare inc"
"dataworld_911","Kaggle_3548398","0.0","0.0","0.28032036613272315","PartnerRe","paramount enterprise"
"dataworld_911","Kaggle_3594515","0.0","0.0","0.3705357142857143","PartnerRe","lowdit partners"
"dataworld_911","Kaggle_3628138","0.0","0.0","0.4450549450549451","PartnerRe","level 5 partners"
"dataworld_911","Kaggle_3766495","0.0","0.0","0.3605263157894737","PartnerRe","partner organisation ltd."
"dataworld_911","Kaggle_3923370","0.0","0.0","0.3386363636363636","PartnerRe","global partners in care"
"dataworld_911","Kaggle_4070966","0.0","0.0","0.34705882352941175","PartnerRe","alberon partners"
"dataworld_911","Kaggle_4128383","0.0","0.0","0.36397058823529416","PartnerRe","pathview partners"
"dataworld_911","Kaggle_4265264","0.0","0.0","0.3080495356037152","PartnerRe","connectid partners"
"dataworld_911","Kaggle_4278570","0.0","0.0","0.3576388888888889","PartnerRe","the mdina partnership ltd"
"dataworld_911","Kaggle_4289053","0.0","0.0","0.3345588235294118","PartnerRe","h hartmann & partner ag"
"dataworld_911","Kaggle_4328947","0.0","0.0","0.5727272727272728","PartnerRe","on3 partners"
"dataworld_911","Kaggle_4350735","0.23809523809523808","0.0","0.30325814536340856","PartnerRe","care path partners, llc"
"dataworld_911","Kaggle_4355295","0.0","0.0","0.5681818181818181","PartnerRe","partnerdata"
"dataworld_911","Kaggle_4412088","0.0","0.0","0.3263888888888889","PartnerRe","sawgrass partners"
"dataworld_911","Kaggle_4534631","0.0","0.0","0.3930921052631579","PartnerRe","sales partner & partner"
"dataworld_911","Kaggle_4719896","0.7777777777777778","0.7777777777777778","0.8333333333333333","PartnerRe","partner-rx"
"dataworld_911","Kaggle_4799854","0.0","0.0","0.43552631578947365","PartnerRe","partnerspreferred.com"
"dataworld_911","Kaggle_4989895","0.0","0.0","0.28863636363636364","PartnerRe","mentoring partnership."
"dataworld_911","Kaggle_5031048","0.0","0.0","0.6060606060606061","PartnerRe","partner4work"
"dataworld_911","Kaggle_5073073","0.0","0.0","0.45772058823529416","PartnerRe","partner vip  france"
"dataworld_911","Kaggle_5102937","0.0","0.0","0.3404761904761905","PartnerRe","partnerships 4 families"
"dataworld_911","Kaggle_5233721","0.0","0.0","0.5050505050505051","PartnerRe","hr partner limited"
"dataworld_913","Kaggle_4611384","0.0","0.0","0.5916666666666666","Best Buy","best buy dist 9"
"dataworld_914","Kaggle_4867786","0.0","0.0","0.29554655870445345","Everest Re Group","denen resource group"
"dataworld_918","Kaggle_3537554","0.0","0.0","0.3520336605890603","Insurance Australia Group","rcs insurance consultants inc."
"dataworld_918","Kaggle_3544666","0.0","0.0","0.4268965517241379","Insurance Australia Group","central insurance adjusters"
"dataworld_918","Kaggle_3590784","0.0","0.0","0.4274537695590327","Insurance Australia Group","combined life insurance company of australia"
"dataworld_918","Kaggle_3657213","0.0","0.0","0.3485054347826087","Insurance Australia Group","bridgewater australia pty ltd"
"dataworld_918","Kaggle_3674616","0.0","0.0","0.44471153846153844","Insurance Australia Group","mine resilience (australia) pty ltd"
"dataworld_918","Kaggle_3700226","0.0","0.0","0.32162162162162167","Insurance Australia Group","professional insurance advice [pia]"
"dataworld_918","Kaggle_3710246","0.0","0.0","0.3166894664842681","Insurance Australia Group","glass's information services australia"
"dataworld_918","Kaggle_3736897","0.0","0.0","0.2884908536585366","Insurance Australia Group","meraki business solutions australia"
"dataworld_918","Kaggle_3742948","0.0","0.0","0.3587719298245614","Insurance Australia Group","luminous entertainment australia"
"dataworld_918","Kaggle_3805471","0.0","0.0","0.30465587044534415","Insurance Australia Group","australian surfer international pty ltd"
"dataworld_918","Kaggle_4137926","0.0","0.0","0.3098729227761486","Insurance Australia Group","chaser insurance group & insurancechaser.com"
"dataworld_918","Kaggle_4238980","0.0","0.0","0.3321678321678322","Insurance Australia Group","in-sured insurance agency"
"dataworld_918","Kaggle_4249438","0.0","0.0","0.29717741935483866","Insurance Australia Group","savana environmental australia pty ltd"
"dataworld_918","Kaggle_4290058","0.6956521739130435","0.0","0.0","Insurance Australia Group","cyber insurance australia"
"dataworld_918","Kaggle_4303815","0.0","0.0","0.42973856209150324","Insurance Australia Group","p3 insurance"
"dataworld_918","Kaggle_4320120","0.0","0.0","0.4177777777777778","Insurance Australia Group","kinesio australia"
"dataworld_918","Kaggle_4327560","0.0","0.0","0.47916666666666674","Insurance Australia Group","idokan australia"
"dataworld_918","Kaggle_4360767","0.0","0.0","0.29966329966329963","Insurance Australia Group","tides - decentralized insurance"
"dataworld_918","Kaggle_4384356","0.0","0.0","0.31573802541544477","Insurance Australia Group","erie insurance - carosella insurance"
"dataworld_918","Kaggle_4398370","0.0","0.0","0.33235867446393763","Insurance Australia Group","earl insurance agency"
"dataworld_918","Kaggle_4412156","0.0","0.0","0.45000000000000007","Insurance Australia Group","city financial services australia"
"dataworld_918","Kaggle_4510856","0.0","0.0","0.297979797979798","Insurance Australia Group","pini insurance"
"dataworld_918","Kaggle_4533189","0.0","0.0","0.2958333333333333","Insurance Australia Group","central kentucky insurance"
"dataworld_918","Kaggle_4622959","0.0","0.0","0.4104347826086957","Insurance Australia Group","lloyd australia insurance"
"dataworld_918","Kaggle_4677129","0.0","0.0","0.30168408826945414","Insurance Australia Group","risk smart australia insurance and risk consulatnts"
"dataworld_918","Kaggle_4721108","0.0","0.0","0.289375","Insurance Australia Group","robinson insurance services"
"dataworld_918","Kaggle_4721628","0.0","0.0","0.35780885780885785","Insurance Australia Group","transformational medicine australia"
"dataworld_918","Kaggle_4751665","0.0","0.0","0.537878787878788","Insurance Australia Group","ivoice australia"
"dataworld_918","Kaggle_4780860","0.0","0.0","0.34814814814814815","Insurance Australia Group","aark insurance agency?"
"dataworld_918","Kaggle_4814456","0.0","0.0","0.37626262626262624","Insurance Australia Group","insite insurance limited"
"dataworld_918","Kaggle_4819927","0.0","0.0","0.3340407470288625","Insurance Australia Group","pet industry association australia"
"dataworld_918","Kaggle_4855496","0.0","0.0","0.3206896551724138","Insurance Australia Group","brighter (australia) pty ltd"
"dataworld_918","Kaggle_4877296","0.0","0.0","0.7727272727272727","Insurance Australia Group","life insurance australia"
"dataworld_918","Kaggle_4911749","0.0","0.0","0.3482905982905983","Insurance Australia Group","sbi insurance agency"
"dataworld_918","Kaggle_4983355","0.0","0.0","0.5862068965517242","Insurance Australia Group","association insurance australia"
"dataworld_918","Kaggle_4987075","0.0","0.0","0.3842364532019704","Insurance Australia Group","performance wholesale australia"
"dataworld_918","Kaggle_4989891","0.0","0.0","0.30502717391304346","Insurance Australia Group","thacker insurance service"
"dataworld_918","Kaggle_5050734","0.0","0.0","0.291023166023166","Insurance Australia Group","assistive technology australia"
"dataworld_918","Kaggle_5129324","0.0","0.0","0.4706896551724138","Insurance Australia Group","ern services australia"
"dataworld_918","Kaggle_5152567","0.0","0.0","0.48571428571428565","Insurance Australia Group","berkshire hathaway insurance australia"
"dataworld_918","Kaggle_5218644","0.0","0.0","0.3100686498855835","Insurance Australia Group","australian 4x4 travel"
"dataworld_918","Kaggle_5224142","0.0","0.0","0.36061776061776063","Insurance Australia Group","australian insurance professionals pty ltd"
"dataworld_920","Kaggle_5014006","0.0","0.0","0.3005050505050505","Chow Tai Fook Holdings","thomas food group ltd."
"dataworld_921","Kaggle_3909717","0.0","0.0","0.766025641025641","Weyerhaeuser","weyerhauser inc"
"dataworld_923","Kaggle_3673128","0.0","0.0","0.38210702341137126","Banque Nationale de Belgique","banque nationale de données maladies rares (bndmr) - aphp"
"dataworld_923","Kaggle_4162993","0.0","0.0","0.3169230769230769","Banque Nationale de Belgique","application arts belgrade"
"dataworld_924","Kaggle_4080014","0.0","0.0","0.6717171717171717","Great Wall Motor","greatwill international (group) ltd."
"dataworld_927","Kaggle_5057108","0.0","0.5","0.0","Hermès International","shaars international"
"dataworld_928","Kaggle_4695437","0.0","0.0","0.5538461538461539","GAIL India","galio india"
"dataworld_928","Kaggle_4975193","0.0","0.0","0.4487179487179488","GAIL India","snic india"
"dataworld_928","Kaggle_5044821","0.0","0.0","0.5042735042735043","GAIL India","giit - india"
"dataworld_930","Kaggle_3468080","0.0","0.0","0.5403726708074534","Advanced Info Service","advanced fleet services of nd"
"dataworld_930","Kaggle_3486745","0.0","0.0","0.420814479638009","Advanced Info Service","advantage counseling service"
"dataworld_930","Kaggle_3496533","0.0","0.0","0.38611111111111107","Advanced Info Service","advanced practice education services, llc"
"dataworld_930","Kaggle_3520426","0.0","0.0","0.34984833164812945","Advanced Info Service","advanced inventive and technical design services llc"
"dataworld_930","Kaggle_3645363","0.0","0.0","0.3462566844919786","Advanced Info Service","midrange support & service, inc."
"dataworld_930","Kaggle_3657237","0.0","0.0","0.31392045454545453","Advanced Info Service","kal information services inc"
"dataworld_930","Kaggle_3674579","0.0","0.0","0.3706896551724138","Advanced Info Service","awc insurance services ltd"
"dataworld_930","Kaggle_3674599","0.0","0.0","0.42778716216216217","Advanced Info Service","advanced monitoring services | panamá"
"dataworld_930","Kaggle_3690444","0.0","0.0","0.2929061784897025","Advanced Info Service","tdr services, inc."
"dataworld_930","Kaggle_3691873","0.0","0.0","0.3138815207780725","Advanced Info Service","shanghai fft information service co., ltd."
"dataworld_930","Kaggle_3726919","0.0","0.0","0.29861111111111116","Advanced Info Service","oasis engineering services"
"dataworld_930","Kaggle_3730830","0.0","0.0","0.328125","Advanced Info Service","gap container services ltd"
"dataworld_930","Kaggle_3741042","0.48","0.0","0.0","Advanced Info Service","advanced pools service limited"
"dataworld_930","Kaggle_3802172","0.0","0.0","0.4837962962962963","Advanced Info Service","advanced metering services llc"
"dataworld_930","Kaggle_3805553","0.0","0.0","0.610305958132045","Advanced Info Service","advance disposal services"
"dataworld_930","Kaggle_3818783","0.0","0.0","0.3174872665534805","Advanced Info Service","projectline services limited"
"dataworld_930","Kaggle_3838793","0.0","0.0","0.285427807486631","Advanced Info Service","carolyn baker information services, llc"
"dataworld_930","Kaggle_3844670","0.0","0.0","0.28918918918918923","Advanced Info Service","advanced & innovative technology system srl"
"dataworld_930","Kaggle_3845135","0.0","0.0","0.37280701754385964","Advanced Info Service","alcarte int. services"
"dataworld_930","Kaggle_3856217","0.0","0.0","0.2851135407905803","Advanced Info Service","calderdale engineering services ltd"
"dataworld_930","Kaggle_3903855","0.4827586206896552","0.0","0.0","Advanced Info Service","advanced inspection services ltd"
"dataworld_930","Kaggle_3926845","0.0","0.0","0.5204714640198511","Advanced Info Service","advanced technology services group"
"dataworld_930","Kaggle_3942482","0.0","0.0","0.29004329004329005","Advanced Info Service","psp consulting & services"
"dataworld_930","Kaggle_3970216","0.0","0.0","0.2967332123411978","Advanced Info Service","the psychology service"
"dataworld_930","Kaggle_3971621","0.0","0.0","0.36645299145299143","Advanced Info Service","alliance technology services"
"dataworld_930","Kaggle_4011167","0.0","0.0","0.3041666666666667","Advanced Info Service","nord sarthe informatique services"
"dataworld_930","Kaggle_4023404","0.0","0.0","0.3250487329434698","Advanced Info Service","cadmatic engineering services limited"
"dataworld_930","Kaggle_4032754","0.0","0.0","0.28394598649662417","Advanced Info Service","aker kvaerner engineering services ltd."
"dataworld_930","Kaggle_4037756","0.0","0.0","0.31469298245614036","Advanced Info Service","mead services"
"dataworld_930","Kaggle_4102076","0.0","0.0","0.54","Advanced Info Service","advanced container services"
"dataworld_930","Kaggle_4173312","0.0","0.0","0.31818181818181823","Advanced Info Service","jdr consultancy services ltd"
"dataworld_930","Kaggle_4294467","0.0","0.0","0.28421052631578947","Advanced Info Service","abmor services limited"
"dataworld_930","Kaggle_4304243","0.0","0.0","0.28881987577639756","Advanced Info Service","bagge consulting services, inc."
"dataworld_930","Kaggle_4418868","0.0","0.0","0.4749216300940439","Advanced Info Service","advanced entertainment services"
"dataworld_930","Kaggle_4424925","0.0","0.0","0.5243589743589744","Advanced Info Service","advanced biomedical services"
"dataworld_930","Kaggle_4501478","0.0","0.0","0.3350202429149797","Advanced Info Service","atlantic technology services inc."
"dataworld_930","Kaggle_4506828","0.0","0.0","0.32582417582417583","Advanced Info Service","advanced studwelding systems limited"
"dataworld_930","Kaggle_4531326","0.0","0.0","0.5402298850574713","Advanced Info Service","advanced cleaning services"
"dataworld_930","Kaggle_4601358","0.0","0.0","0.37875939849624063","Advanced Info Service","hd payment service"
"dataworld_930","Kaggle_4612750","0.0","0.0","0.3419354838709677","Advanced Info Service","main advantage technology services"
"dataworld_930","Kaggle_4614679","0.0","0.0","0.31052631578947365","Advanced Info Service","loumee service"
"dataworld_930","Kaggle_4633615","0.0","0.0","0.2920634920634921","Advanced Info Service","veterans career informational services"
"dataworld_930","Kaggle_4678926","0.0","0.0","0.3565476190476191","Advanced Info Service","national creditor services"
"dataworld_930","Kaggle_4735797","0.0","0.0","0.3092105263157895","Advanced Info Service","c3 financial services"
"dataworld_930","Kaggle_4854037","0.0","0.0","0.2875675675675675","Advanced Info Service","cottar engineering services ltd."
"dataworld_930","Kaggle_4894471","0.0","0.0","0.3334845735027223","Advanced Info Service","advanced environmental sciences, inc."
"dataworld_930","Kaggle_4907750","0.0","0.0","0.29117147707979624","Advanced Info Service","tj technical services"
"dataworld_930","Kaggle_4907756","0.23333333333333334","0.0","0.3416666666666667","Advanced Info Service","advanced uav solutions"
"dataworld_930","Kaggle_4946354","0.0","0.0","0.6375661375661376","Advanced Info Service","advanced information services s.a"
"dataworld_930","Kaggle_4988451","0.0","0.0","0.30756756756756753","Advanced Info Service","harmony technology services, inc."
"dataworld_930","Kaggle_4992497","0.0","0.0","0.2895299145299145","Advanced Info Service","advanced systems consultants"
"dataworld_930","Kaggle_5053019","0.0","0.0","0.41098901098901097","Advanced Info Service","advanced applied construction services"
"dataworld_930","Kaggle_5091741","0.0","0.0","0.28294117647058825","Advanced Info Service","blue chip insurance services"
"dataworld_930","Kaggle_5130749","0.0","0.0","0.31055900621118016","Advanced Info Service","ark professional services limited"
"dataworld_930","Kaggle_5218648","0.0","0.0","0.3267663043478261","Advanced Info Service","aspire insurance services limited"
"dataworld_930","Kaggle_5234538","0.0","0.0","0.3261278195488722","Advanced Info Service","printing services, inc."
"dataworld_930","Kaggle_5250857","0.0","0.0","0.29230317273795536","Advanced Info Service","advanced material forming research center"
"dataworld_930","Kaggle_5257574","0.0","0.0","0.4974193548387097","Advanced Info Service","ars ltd - advanced racing services"
"dataworld_931","Kaggle_3582618","0.0","0.0","0.5588235294117647","Longfor Properties","f5 properties"
"dataworld_931","Kaggle_3766501","0.0","0.0","0.37529411764705883","Longfor Properties","taylor property group, llc"
"dataworld_931","Kaggle_3794247","0.0","0.0","0.5140056022408963","Longfor Properties","kora properties"
"dataworld_931","Kaggle_3902927","0.0","0.0","0.43983957219251335","Longfor Properties","pjr properties llc"
"dataworld_931","Kaggle_3937657","0.0","0.0","0.28824049513704686","Longfor Properties","huntington property investments"
"dataworld_931","Kaggle_3976236","0.0","0.0","0.27878289473684215","Longfor Properties","sons of fire productions"
"dataworld_931","Kaggle_4063346","0.0","0.0","0.2839366515837104","Longfor Properties","lago projects"
"dataworld_931","Kaggle_4102590","0.0","0.0","0.44957983193277307","Longfor Properties","t & r properties llp"
"dataworld_931","Kaggle_4318985","0.0","0.0","0.47593582887700536","Longfor Properties","deels properties"
"dataworld_931","Kaggle_4494776","0.0","0.0","0.5809090909090909","Longfor Properties","long field properties (pty) ltd"
"dataworld_931","Kaggle_4550527","0.0","0.0","0.38222222222222224","Longfor Properties","kboss properties, llc"
"dataworld_931","Kaggle_4613205","0.0","0.0","0.4901960784313725","Longfor Properties","horatio properties limited"
"dataworld_931","Kaggle_4705178","0.0","0.0","0.5235294117647058","Longfor Properties","coy properties"
"dataworld_931","Kaggle_4814407","0.0","0.0","0.31643002028397565","Longfor Properties","longshore services limited"
"dataworld_931","Kaggle_4825743","0.0","0.0","0.5163398692810457","Longfor Properties","y2k properties limited"
"dataworld_931","Kaggle_4935575","0.0","0.0","0.3244047619047619","Longfor Properties","long string productions"
"dataworld_931","Kaggle_5003555","0.0","0.0","0.3801054018445323","Longfor Properties","langton property services"
"dataworld_931","Kaggle_5149095","0.0","0.0","0.4377777777777778","Longfor Properties","citiside properties ltd"
"dataworld_931","Kaggle_5154875","0.0","0.0","0.3378607809847199","Longfor Properties","longhorn pool service"
"dataworld_931","Kaggle_5241105","0.0","0.0","0.2913165266106443","Longfor Properties","lemongrove productions"
"dataworld_932","Kaggle_4238666","0.0","0.21818181818181817","0.0","Steinhoff International","e-mence: international e-mental health innovation and implementation center"
"dataworld_934","Kaggle_3466085","0.0","0.0","0.4885057471264368","Coca-Cola Enterprises","don jackson enterprises"
"dataworld_934","Kaggle_3497109","0.0","0.0","0.39052631578947367","Coca-Cola Enterprises","pjb enterprises llc"
"dataworld_934","Kaggle_3553480","0.0","0.0","0.4588100686498856","Coca-Cola Enterprises","rnr enterprisess"
"dataworld_934","Kaggle_3553543","0.0","0.0","0.3772727272727273","Coca-Cola Enterprises","sai kim enterprise sdn bhd"
"dataworld_934","Kaggle_3570746","0.0","0.0","0.46469622331691296","Coca-Cola Enterprises","ultra vegas enterprises"
"dataworld_934","Kaggle_3627698","0.0","0.0","0.4851612903225806","Coca-Cola Enterprises","choo choo global enterprises"
"dataworld_934","Kaggle_3770530","0.0","0.0","0.33357771260997066","Coca-Cola Enterprises","agile enterprise partner"
"dataworld_934","Kaggle_3795683","0.55","0.0","0.6171052631578948","Coca-Cola Enterprises","mla enterprises"
"dataworld_934","Kaggle_3818777","0.0","0.0","0.35812356979405036","Coca-Cola Enterprises","enterprise code"
"dataworld_934","Kaggle_3845107","0.0","0.0","0.5466507177033493","Coca-Cola Enterprises","clm enterprises"
"dataworld_934","Kaggle_3847985","0.0","0.0","0.5377574370709383","Coca-Cola Enterprises","imac enterprises corp."
"dataworld_934","Kaggle_3872416","0.0","0.0","0.3851851851851852","Coca-Cola Enterprises","mira enterprises - india"
"dataworld_934","Kaggle_3873457","0.0","0.0","0.4433551198257081","Coca-Cola Enterprises","council of small enterprises (cose)"
"dataworld_934","Kaggle_3897333","0.0","0.0","0.3298368298368298","Coca-Cola Enterprises","montana technology enterprise center"
"dataworld_934","Kaggle_3938553","0.0","0.0","0.3625525946704068","Coca-Cola Enterprises","pattabi enterprises - india"
"dataworld_934","Kaggle_3941020","0.0","0.0","0.4035087719298246","Coca-Cola Enterprises","pratt enterprises llc"
"dataworld_934","Kaggle_4008548","0.0","0.0","0.3107142857142857","Coca-Cola Enterprises","snb enterprises pvt.ltd."
"dataworld_934","Kaggle_4008569","0.0","0.0","0.4408866995073891","Coca-Cola Enterprises","brookelynn enterprises, inc."
"dataworld_934","Kaggle_4053701","0.0","0.0","0.3122415219189413","Coca-Cola Enterprises","basupa-ndlela trading enterprise 70"
"dataworld_934","Kaggle_4082801","0.0","0.0","0.4277699859747546","Coca-Cola Enterprises","baylor health enterprises inc"
"dataworld_934","Kaggle_4161509","0.0","0.0","0.2861990950226244","Coca-Cola Enterprises","agar enterprises & oil services"
"dataworld_934","Kaggle_4190640","0.34615384615384615","0.34615384615384615","0.4625506072874494","Coca-Cola Enterprises","web tech enterprises"
"dataworld_934","Kaggle_4200430","0.0","0.0","0.4957894736842105","Coca-Cola Enterprises","schenk enterprises"
"dataworld_934","Kaggle_4277204","0.0","0.0","0.36961722488038273","Coca-Cola Enterprises","enterprising group"
"dataworld_934","Kaggle_4321500","0.0","0.0","0.4170771756978654","Coca-Cola Enterprises","portesy enterprises, llc"
"dataworld_934","Kaggle_4373176","0.0","0.0","0.47226386806596704","Coca-Cola Enterprises","colonthree enterprises as"
"dataworld_934","Kaggle_4398253","0.0","0.0","0.45546558704453444","Coca-Cola Enterprises","venera enterprise slu"
"dataworld_934","Kaggle_4411545","0.0","0.0","0.40617848970251713","Coca-Cola Enterprises","mk2 enterprises llc"
"dataworld_934","Kaggle_4413744","0.0","0.0","0.5614035087719298","Coca-Cola Enterprises","curatolo enterprises, inc."
"dataworld_934","Kaggle_4441233","0.0","0.0","0.5350877192982456","Coca-Cola Enterprises","rockpile enterprises"
"dataworld_934","Kaggle_4441262","0.0","0.0","0.48245614035087714","Coca-Cola Enterprises","good luck enterprises"
"dataworld_934","Kaggle_4503266","0.0","0.0","0.4324942791762014","Coca-Cola Enterprises","bj enterprises bv"
"dataworld_934","Kaggle_4643866","0.0","0.0","0.29444444444444445","Coca-Cola Enterprises","center for the defense of free enterprise"
"dataworld_934","Kaggle_4652418","0.0","0.0","0.40634920634920635","Coca-Cola Enterprises","laine educational enterprises, ltd"
"dataworld_934","Kaggle_4678014","0.0","0.0","0.44004524886877827","Coca-Cola Enterprises","hesco technology enterprises"
"dataworld_934","Kaggle_4694736","0.0","0.0","0.3074162679425837","Coca-Cola Enterprises","entreprise madawaska / enterprise madawaska"
"dataworld_934","Kaggle_4717126","0.0","0.0","0.3013392857142857","Coca-Cola Enterprises","hewitt enterprises: how we hewitt"
"dataworld_934","Kaggle_4762131","0.0","0.0","0.40158371040723984","Coca-Cola Enterprises","amicos insurance enterprises"
"dataworld_934","Kaggle_4976585","0.0","0.0","0.3980263157894737","Coca-Cola Enterprises","ng enterprises llc"
"dataworld_934","Kaggle_5033429","0.0","0.0","0.48571428571428577","Coca-Cola Enterprises","ring a bell enterprises"
"dataworld_934","Kaggle_5061132","0.0","0.0","0.4851258581235698","Coca-Cola Enterprises","west enterprises"
"dataworld_934","Kaggle_5138675","0.0","0.0","0.39326765188834156","Coca-Cola Enterprises","ronak enterprises - india"
"dataworld_934","Kaggle_5195563","0.0","0.0","0.29285714285714287","Coca-Cola Enterprises","rock the world entertainment"
"dataworld_934","Kaggle_5250409","0.0","0.0","0.4769736842105263","Coca-Cola Enterprises","berne enterprises, inc."
"dataworld_935","Kaggle_3474850","0.0","0.0","0.4561128526645768","Haitong Securities","hi investment & securities ltd.,"
"dataworld_935","Kaggle_3518368","0.0","0.0","0.528421052631579","Haitong Securities","tradition securities"
"dataworld_935","Kaggle_3638034","0.0","0.0","0.30021367521367526","Haitong Securities","abbotsford security services"
"dataworld_935","Kaggle_3790523","0.0","0.0","0.4981481481481481","Haitong Securities","christfund securities limited"
"dataworld_935","Kaggle_3847983","0.0","0.0","0.351981351981352","Haitong Securities","intercontinental securities limited"
"dataworld_935","Kaggle_3863830","0.0","0.0","0.4106583072100313","Haitong Securities","tradelink securities llc"
"dataworld_935","Kaggle_3990200","0.0","0.0","0.34436274509803927","Haitong Securities","national security services"
"dataworld_935","Kaggle_4102290","0.0","0.0","0.4415322580645161","Haitong Securities","baldwin anthony securities, inc."
"dataworld_935","Kaggle_4709131","0.0","0.0","0.48426573426573427","Haitong Securities","mekong securities jsc (msc)"
"dataworld_935","Kaggle_5004229","0.0","0.0","0.3165322580645161","Haitong Securities","uganda securities exchange"
"dataworld_935","Kaggle_5247969","0.0","0.0","0.6074168797953964","Haitong Securities","harmony securities limited"
"dataworld_936","Kaggle_4689269","0.0","0.0","0.2990430622009569","Ralph Lauren","grupo laufen"
"dataworld_939","Kaggle_5087747","0.0","0.0","0.4722222222222222","Bank of India","indiamarks"
"dataworld_93","Kaggle_3712400","0.0","0.0","0.5559440559440559","Caterpillar","catipilla"
"dataworld_940","Kaggle_3833294","0.0","0.0","0.283695652173913","RHB Capital","fpl capital management"
"dataworld_940","Kaggle_4209761","0.0","0.0","0.31136363636363634","RHB Capital","d & b capital partners, llc"
"dataworld_940","Kaggle_4317578","0.0","0.0","0.45833333333333326","RHB Capital","fifth capital limited"
"dataworld_940","Kaggle_4614680","0.0","0.0","0.29464285714285715","RHB Capital","first wealth capital llc"
"dataworld_940","Kaggle_4750243","0.0","0.0","0.40555555555555556","RHB Capital","south end capital corporation"
"dataworld_941","Kaggle_3491727","0.8181818181818182","0.0","0.0","Mitsubishi Motors","112 mitsubishi"
"dataworld_941","Kaggle_3851941","0.0","0.0","0.6125","Mitsubishi Motors","mitsubishi körner"
"dataworld_946","Kaggle_4049622","0.0","0.0","0.2873563218390805","Emirates NBD","emirates technology solutions"
"dataworld_946","Kaggle_4980601","0.0","0.0","0.5996732026143792","Emirates NBD","emirates nbd capital"
"dataworld_947","Kaggle_4545094","0.0","0.0","0.31699346405228757","Eastman Chemical","eastport marketing group"
"dataworld_948","Kaggle_3941082","0.0","0.38235294117647056","0.0","Shaw Communications","tomahawk marketing communications"
"dataworld_948","Kaggle_5089412","0.0","0.9411764705882353","0.0","Shaw Communications","shaw communication"
"dataworld_949","Kaggle_4510881","0.0","0.0","0.325","Huntington Bancshares","hunting it abl"
"dataworld_949","Kaggle_4839506","0.0","0.0","0.5051724137931034","Huntington Bancshares","huntington hall of frames"
"dataworld_94","Kaggle_3767200","0.0","0.0","0.28291316526610644","Standard Chartered","starcare"
"dataworld_94","Kaggle_3995605","0.0","0.0","0.33288770053475936","Standard Chartered","starchaser industries ltd"
"dataworld_94","Kaggle_4333722","0.0","0.0","0.31029411764705883","Standard Chartered","stardate"
"dataworld_950","Kaggle_3484885","0.0","0.0","0.27870813397129185","Steel Authority of India","tlh - india"
"dataworld_950","Kaggle_3486648","0.0","0.0","0.2796709753231492","Steel Authority of India","shree om enterprises - india"
"dataworld_950","Kaggle_3582643","0.0","0.0","0.3167293233082707","Steel Authority of India","selebrate india"
"dataworld_950","Kaggle_3773087","0.0","0.0","0.3445378151260504","Steel Authority of India","sheel enterprises - india"
"dataworld_950","Kaggle_3846984","0.0","0.0","0.31911764705882356","Steel Authority of India","veer electronics - india"
"dataworld_950","Kaggle_4121823","0.0","0.0","0.30135823429541597","Steel Authority of India","digital spirit - india"
"dataworld_950","Kaggle_4172000","0.0","0.0","0.2819875776397516","Steel Authority of India","w3 solutions private limited - india"
"dataworld_950","Kaggle_4262778","0.0","0.0","0.29074074074074074","Steel Authority of India","soft spectrum technology - india"
"dataworld_950","Kaggle_4521830","0.0","0.0","0.3501144164759726","Steel Authority of India","sthri - india"
"dataworld_950","Kaggle_4729945","0.0","0.0","0.2837171052631579","Steel Authority of India","suman hospital - india"
"dataworld_950","Kaggle_4800530","0.0","0.0","0.28978978978978975","Steel Authority of India","macwell auto engineering ltd. - india"
"dataworld_950","Kaggle_4851753","0.0","0.0","0.30602240896358546","Steel Authority of India","spenta enterprise - india"
"dataworld_950","Kaggle_4894011","0.0","0.0","0.3164251207729468","Steel Authority of India","racetech automotive india"
"dataworld_950","Kaggle_5125506","0.0","0.0","0.3204545454545455","Steel Authority of India","elet electronics - india"
"dataworld_950","Kaggle_5145239","0.0","0.0","0.2784615384615384","Steel Authority of India","trishakti electronics - india"
"dataworld_951","Kaggle_4065501","0.0","0.0","0.3476190476190476","DP World","ishop worldwide limited"
"dataworld_952","Kaggle_4476231","0.0","0.0","0.4025974025974026","Bidvest Group","midwest group inc."
"dataworld_953","Kaggle_3863863","0.0","0.0","0.29393939393939394","Comerica","commspectra inc"
